Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,72.54,129.62,3.71,5.9,9.6,15.91,0.69,0.98,20.37,0.09,6.68,0.12,,0.23,0.67,,60.18,0.78,100.11,,0.0,,,
2024-01-02,72.95,128.66,3.73,5.89,9.58,15.91,0.79,0.96,20.41,0.35,6.0,0.19,,0.47,0.58,,60.24,0.78,100.22,,0.0,,,
2024-01-03,74.95,131.13,3.71,5.9,9.6,15.88,67.12,0.77,20.38,0.76,5.99,0.29,,0.81,0.69,,60.05,0.78,100.02,,0.0,,,
2024-01-04,74.81,134.0,3.71,5.89,9.61,15.88,1.31,0.85,20.37,0.83,6.72,0.36,,0.84,0.73,,60.24,0.78,99.91,,0.0,,,
2024-01-05,86.82,156.24,3.72,5.9,9.62,15.9,2.09,0.88,20.4,0.96,7.99,0.49,,0.91,0.79,,60.21,0.78,99.98,,0.0,,,
2024-01-06,77.81,141.58,3.71,5.89,9.58,15.89,2.67,0.85,17.21,0.96,7.98,0.49,,0.91,0.79,,60.88,0.78,99.68,,0.0,,,
2024-01-07,74.03,133.96,3.85,6.31,9.87,16.12,2.83,0.78,15.05,0.98,8.13,0.5,,0.91,0.79,,61.28,0.78,100.08,,0.0,,,
2024-01-08,68.98,124.22,5.5,11.21,15.49,18.26,4.09,0.74,11.12,1.33,8.11,0.47,,0.79,0.72,,61.17,0.78,100.06,,0.0,,,
2024-01-09,72.38,137.3,6.38,12.69,20.83,19.27,5.51,0.61,13.51,1.22,4.71,0.21,,0.49,0.61,,61.18,0.78,99.65,,0.0,,,
2024-01-10,78.56,139.33,6.72,13.33,19.64,21.0,6.54,0.49,15.98,1.34,6.08,0.32,,0.65,0.77,,60.9,0.78,100.06,,0.0,,,
2024-01-11,76.48,140.54,7.71,11.38,17.96,13.56,6.54,0.53,15.55,0.97,5.83,0.55,,1.09,0.93,,57.99,0.78,99.82,,0.0,,,
2024-01-12,75.05,138.15,6.23,9.28,15.19,11.64,6.74,0.53,20.13,1.5,6.77,0.72,,1.14,0.94,,57.95,0.78,100.03,,0.0,,,
2024-01-13,76.46,137.6,6.23,9.25,15.28,11.62,6.69,0.4,20.97,2.23,9.02,0.78,,0.95,1.19,,57.87,0.78,100.12,,0.0,,,
2024-01-14,74.62,138.98,6.24,9.29,15.22,11.61,6.31,0.3,20.41,1.78,6.91,0.35,,0.78,0.78,,57.86,0.78,99.93,,0.0,,,
2024-01-15,64.04,113.98,6.26,8.69,13.58,13.68,6.13,0.3,19.78,1.98,8.05,0.5,,2.15,1.42,,57.87,0.78,99.92,,0.0,,,
2024-01-16,77.29,139.26,5.61,8.53,13.8,14.18,6.58,0.35,21.16,1.89,8.46,0.69,,2.83,1.88,,57.91,0.78,100.13,,0.0,,,
2024-01-17,124.9,219.38,6.84,10.17,17.12,13.29,6.64,0.51,20.28,1.25,7.32,0.85,,1.85,1.12,,57.9,0.78,100.01,,0.0,,,
2024-01-18,61.97,117.23,7.89,11.33,18.97,12.77,6.4,0.36,18.88,1.25,7.32,0.85,,1.85,1.12,,57.85,0.78,99.99,,0.0,,,
2024-01-19,63.99,117.8,7.53,11.26,18.53,12.18,6.51,0.3,18.43,1.22,7.18,0.82,,1.74,1.05,,57.96,0.78,100.1,,0.0,,,
2024-01-20,56.34,106.03,3.72,9.16,12.98,12.82,4.56,0.23,10.02,1.0,8.45,0.62,,1.47,1.08,,57.86,0.78,100.0,,0.0,,,
2024-01-21,94.67,174.44,5.47,9.16,14.94,13.58,4.67,0.25,11.85,1.08,7.82,0.67,,1.9,0.78,,57.91,0.78,99.85,,0.0,,,
2024-01-22,84.54,152.71,6.28,9.13,15.27,13.76,4.51,0.38,11.55,1.09,5.96,0.62,,1.24,0.72,,57.92,0.78,99.83,,0.0,,,
2024-01-23,121.6,217.96,4.68,9.39,14.23,12.44,5.93,0.37,11.32,1.01,5.2,0.53,,0.68,0.81,,57.9,0.78,100.02,,0.0,,,
2024-01-24,102.81,183.01,5.49,10.15,15.56,12.41,6.74,0.3,10.9,0.91,5.44,0.46,,0.81,0.74,,57.08,0.78,100.19,,0.0,,,
2024-01-25,71.14,128.48,6.24,9.66,14.85,16.66,8.05,0.3,4.71,1.23,6.81,0.55,,1.44,1.45,,49.25,0.78,99.91,,0.0,,,
2024-01-26,59.96,110.07,7.1,10.83,17.66,16.92,8.93,0.17,9.07,2.68,9.71,0.65,,2.19,1.78,,48.44,0.78,100.16,,0.0,,,
2024-01-27,64.52,117.13,6.33,15.95,21.35,13.39,10.52,0.18,11.75,2.38,6.86,0.93,,1.85,2.43,,52.44,0.78,100.0,,0.0,,,
2024-01-28,68.62,124.5,8.43,16.75,24.46,15.41,13.63,0.23,12.52,4.22,10.16,0.58,,2.98,1.05,,51.89,0.78,100.04,,0.0,,,
2024-01-29,50.79,92.07,7.12,14.77,21.97,15.0,19.14,0.23,9.86,3.12,7.46,0.75,,3.12,1.89,,59.39,0.78,100.13,,0.0,,,
2024-01-30,87.11,156.04,7.24,13.05,20.22,14.87,20.62,0.48,12.4,1.18,5.73,0.31,,1.23,1.58,,56.57,0.78,100.0,,0.0,,,
2024-01-31,61.69,108.72,6.36,9.77,15.77,15.89,20.95,0.47,14.48,1.51,4.43,0.3,,1.03,1.33,,54.0,0.78,100.03,,0.0,,,
2024-02-01,46.2,81.41,7.48,11.65,19.14,16.86,22.79,0.63,14.25,2.25,5.63,0.47,,0.71,1.73,,54.0,0.78,100.07,,0.0,,,
2024-02-02,114.43,198.93,9.01,16.26,24.33,12.17,20.66,1.32,14.72,2.1,6.0,0.37,,0.66,2.04,,54.0,0.78,100.04,,0.0,,,
2024-02-03,123.12,216.41,7.44,14.97,21.72,16.78,16.19,1.37,11.25,3.87,7.86,0.89,,0.72,2.87,,54.0,0.78,99.93,,0.0,,,
2024-02-04,99.43,174.0,8.25,14.33,22.01,17.34,15.77,1.25,17.78,3.95,7.86,1.67,,0.72,2.87,,54.0,0.78,99.84,,0.0,,,
2024-02-05,44.54,81.99,5.39,11.62,18.02,10.89,13.55,0.78,11.67,3.99,7.86,2.11,,0.72,2.87,,54.0,0.78,99.81,,0.0,,,
2024-02-06,72.4,131.86,5.62,14.83,22.67,7.35,14.5,0.89,13.65,2.47,8.16,1.47,,0.89,1.91,,54.0,0.78,99.96,,0.0,,,
2024-02-07,68.3,127.21,8.1,16.66,23.88,8.16,9.48,0.9,14.39,1.57,8.33,1.09,,0.99,1.34,,54.0,0.78,99.91,,0.0,,,
2024-02-08,72.07,139.69,5.69,8.12,12.33,10.01,5.2,0.85,18.96,1.57,8.32,1.09,,0.99,1.33,,53.46,0.78,100.04,,0.0,,,
2024-02-09,85.35,162.41,12.61,9.33,12.49,10.03,4.07,0.73,20.77,1.4,7.71,0.79,,1.42,1.6,,44.51,0.7,105.8,,0.0,,,
2024-02-10,78.0,151.69,5.54,8.16,12.22,33.67,2.46,0.55,16.39,,,,,,,,41.23,0.21,109.8,,0.0,,,
2024-02-11,64.9,131.47,5.62,8.16,12.22,33.77,2.76,0.39,27.45,,,,,,,,41.23,0.21,109.85,,0.0,,,
2024-02-12,72.9,148.15,6.88,13.22,19.33,23.01,2.41,0.49,21.21,,,,,,,,41.23,0.21,109.85,,0.0,,,
2024-02-13,76.57,151.96,7.86,18.17,26.53,15.99,2.99,0.49,23.99,0.71,1.1,0.61,,2.0,0.38,,41.24,0.22,110.3,,0.0,,,
2024-02-14,41.01,79.6,4.31,17.24,21.99,14.32,2.95,0.57,19.97,0.06,5.78,1.22,,0.3,0.44,,41.23,0.21,110.25,,0.0,,,
2024-02-15,63.87,123.35,4.36,17.23,22.0,14.32,3.33,0.57,20.04,0.08,5.35,1.26,,0.33,0.48,,41.23,0.21,109.94,,0.0,,,
2024-02-16,91.87,176.66,4.34,17.27,21.98,14.36,3.29,0.57,20.01,0.09,4.05,1.17,,0.37,0.52,,41.23,0.21,110.06,,0.0,,,
2024-02-17,92.35,176.3,4.32,17.23,22.03,14.31,3.93,0.57,19.58,0.09,3.47,1.05,,0.38,0.62,,40.94,0.21,110.25,,0.0,,,
2024-02-18,98.59,185.13,4.33,17.18,21.93,14.35,8.22,0.57,9.73,0.11,5.94,1.78,,0.6,1.16,,41.23,0.21,109.87,,0.0,,,
2024-02-19,37.92,69.43,4.34,17.24,21.98,14.34,4.11,0.57,11.0,0.1,6.17,1.49,,0.39,0.57,,41.24,0.21,110.12,,0.0,,,
2024-02-20,29.49,52.81,4.32,17.2,21.98,14.35,4.0,0.57,8.61,0.07,5.5,1.47,,0.31,0.44,,41.24,0.21,109.91,,0.0,,,
2024-02-21,23.74,43.67,4.56,16.91,21.81,14.06,3.06,0.59,10.62,0.06,4.6,1.34,,0.24,0.34,,41.15,0.2,108.22,,0.0,,,
2024-02-22,30.68,55.44,6.37,14.46,20.26,11.7,3.45,0.74,3.13,0.05,4.02,1.17,,0.18,0.28,,40.52,0.12,92.58,,0.0,,,
