Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-07-01 00:00:00,35.07,59.57,3.42,16.84,11.47,4.70,27.11,1.35,66.21,3.58,8.15,2.51,NA,NA,NA,26.18,81.56,1.79,293.21,0.09,7.50,72.09,735.26,0.08
2017-07-02 00:00:00,40.67,111.65,2.97,15.38,10.60,3.84,14.22,1.12,9.77,3.51,9.09,2.13,NA,NA,NA,26.29,80.03,1.95,282.67,0.02,2.00,75.33,736.41,0.09
2017-07-03 00:00:00,43.01,105.91,3.46,19.63,13.23,4.46,34.07,1.71,13.86,4.00,11.27,3.02,NA,NA,NA,27.68,76.35,1.75,284.90,0.01,1.00,79.21,737.94,0.08
2017-07-04 00:00:00,46.65,123.31,3.22,16.37,11.31,4.97,33.52,1.48,15.62,4.92,12.21,2.90,NA,NA,NA,30.70,71.34,1.84,275.74,0.00,0.00,157.62,736.94,0.09
2017-07-05 00:00:00,49.73,128.29,3.34,17.21,11.86,4.75,32.45,1.53,14.47,4.10,12.87,2.61,NA,NA,NA,32.20,68.56,1.67,279.87,0.00,0.00,135.82,736.34,0.08
2017-07-06 00:00:00,44.50,112.92,2.87,16.03,10.87,4.75,12.32,0.92,16.68,4.22,13.81,2.39,NA,NA,NA,30.65,69.75,1.41,274.90,0.00,0.00,94.76,735.95,0.09
2017-07-07 00:00:00,54.06,126.97,2.54,17.13,11.16,4.36,31.53,1.65,12.18,4.90,13.45,3.03,NA,NA,NA,28.18,75.60,1.21,289.43,0.01,0.50,70.36,736.42,0.06
2017-07-08 00:00:00,50.81,108.75,2.93,12.81,9.10,4.27,26.24,1.55,19.98,3.66,11.06,2.13,NA,NA,NA,27.59,80.98,1.10,233.36,0.00,0.00,74.67,737.62,0.07
2017-07-09 00:00:00,4.17,NA,2.40,12.71,8.30,NA,16.63,1.92,66.75,0.94,1.15,1.26,NA,NA,NA,29.25,76.88,1.49,299.82,0.00,0.00,61.52,740.29,0.05
2017-07-10 00:00:00,25.77,60.30,2.78,10.11,7.39,3.55,14.54,NA,NA,4.30,6.65,2.39,NA,NA,NA,31.86,74.34,2.31,303.35,0.00,0.00,147.14,739.73,0.08
2017-07-11 00:00:00,36.94,67.67,2.24,9.14,6.66,2.87,24.85,1.41,21.59,2.87,9.06,1.74,NA,NA,NA,29.16,77.26,1.34,221.07,0.03,2.50,137.45,738.59,0.07
2017-07-12 00:00:00,32.91,55.08,2.32,7.97,5.84,4.96,12.86,1.59,15.07,4.20,8.39,2.43,NA,NA,NA,31.59,70.25,1.36,316.45,0.00,0.00,146.14,737.90,0.07
2017-07-13 00:00:00,40.91,75.96,1.88,9.25,6.46,3.33,22.96,1.32,15.13,3.06,13.64,2.12,NA,NA,NA,28.35,75.38,1.26,266.05,0.02,1.50,103.35,736.27,0.07
