Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,49.01,82.10,1.69,23.80,14.01,1.92,10.69,0.14,26.15,0.13,0.46,0.05,NA,0.05,0.20,11.79,74.21,0.25,116.45,0.00,0.00,25.36,NA,NA
2025-01-02 00:00:00,58.80,98.04,1.60,20.27,12.04,1.89,14.47,0.20,34.77,0.14,0.57,0.06,NA,0.07,0.25,15.13,55.43,0.25,179.29,0.00,0.00,25.49,NA,NA
2025-01-03 00:00:00,46.07,77.04,1.54,23.28,13.55,1.91,10.06,0.18,45.74,0.13,0.72,0.08,NA,0.08,0.29,16.70,45.31,0.30,148.26,0.00,0.00,25.93,NA,NA
2025-01-04 00:00:00,37.33,62.68,1.26,15.33,9.14,1.84,23.55,0.58,52.60,0.10,0.41,0.03,NA,0.03,0.14,17.43,44.65,0.28,136.32,0.00,0.00,24.20,NA,NA
2025-01-05 00:00:00,58.12,96.91,1.51,20.90,12.28,1.96,10.74,0.24,48.87,0.12,0.45,0.04,NA,0.04,0.15,15.80,59.76,0.34,109.50,0.00,0.00,20.71,NA,NA
2025-01-06 00:00:00,95.25,158.20,1.84,22.01,13.14,3.01,11.20,0.51,35.18,0.19,0.41,0.01,NA,0.03,0.10,15.10,72.30,0.42,71.20,0.00,0.00,22.00,NA,NA
2025-01-07 00:00:00,117.13,180.20,1.84,23.70,13.51,7.23,10.94,0.80,33.20,0.23,0.51,0.05,NA,0.07,0.18,14.02,77.01,0.44,147.09,0.00,0.00,19.85,NA,NA
2025-01-08 00:00:00,67.09,108.22,2.78,38.96,22.75,8.69,12.95,0.86,39.85,0.21,0.61,0.07,NA,0.09,0.27,16.62,62.61,0.25,205.19,0.00,0.00,24.19,NA,NA
2025-01-09 00:00:00,60.65,90.55,1.54,23.74,13.87,7.74,11.63,0.50,55.39,0.15,0.40,0.04,NA,0.05,0.16,14.26,54.35,0.29,114.40,0.00,0.00,22.04,NA,NA
2025-01-10 00:00:00,70.17,112.16,1.44,24.89,14.38,7.75,10.68,0.64,51.42,0.13,0.57,0.04,NA,0.04,0.14,15.75,56.68,0.47,85.33,0.00,0.00,22.29,NA,NA
2025-01-11 00:00:00,84.72,133.97,1.27,22.03,12.73,7.19,19.69,0.65,44.29,0.11,0.40,0.03,NA,0.02,0.11,17.92,56.50,0.29,102.44,0.00,0.00,22.20,NA,NA
2025-01-12 00:00:00,139.90,200.29,1.21,19.96,11.59,6.10,15.24,0.44,32.28,0.18,0.36,0.00,NA,0.01,0.06,17.87,71.32,0.38,113.12,0.00,0.00,19.80,NA,NA
2025-01-13 00:00:00,145.57,205.45,1.35,23.32,13.51,6.17,9.30,0.77,29.73,0.17,0.38,0.03,NA,0.04,0.13,15.33,70.84,0.39,59.91,0.00,0.00,21.43,NA,NA
2025-01-14 00:00:00,116.14,169.70,1.60,24.27,14.20,5.72,8.73,0.98,27.23,0.19,0.49,0.06,NA,0.06,0.21,15.39,69.78,0.37,99.15,0.00,0.00,21.96,NA,NA
2025-01-15 00:00:00,62.54,110.17,1.16,19.77,11.44,7.32,8.91,0.65,35.33,0.12,0.23,0.01,NA,0.01,0.09,21.13,56.66,0.65,77.09,0.00,0.00,23.64,NA,NA
2025-01-16 00:00:00,86.28,167.48,1.77,18.12,11.07,7.19,12.47,0.98,22.85,0.14,0.27,0.00,NA,NA,0.06,20.69,71.16,0.45,77.76,0.00,0.00,20.05,NA,NA
2025-01-17 00:00:00,71.39,157.65,1.69,22.58,13.38,6.60,5.51,1.01,21.77,0.17,0.35,0.04,NA,0.04,0.14,18.36,78.26,0.49,51.57,0.00,0.00,20.79,NA,NA
2025-01-18 00:00:00,39.27,88.10,1.21,19.38,11.30,13.29,1.90,0.37,34.62,0.13,0.36,0.04,NA,0.06,0.17,21.00,63.51,0.41,87.06,0.00,0.00,21.65,NA,NA
2025-01-19 00:00:00,32.51,73.40,2.37,19.35,12.19,23.69,1.76,0.27,43.03,0.10,0.37,0.04,NA,0.04,0.15,21.49,56.41,0.34,116.70,0.00,0.00,22.29,NA,NA
2025-01-20 00:00:00,38.70,86.87,1.27,19.20,11.17,20.29,9.11,0.50,44.76,0.13,0.48,0.08,NA,0.09,0.28,20.72,55.52,0.30,140.12,0.00,0.00,22.24,NA,NA
2025-01-21 00:00:00,41.59,93.21,0.98,19.05,10.93,14.42,6.68,0.96,56.96,0.13,0.57,0.06,NA,0.06,0.24,19.33,61.04,0.33,167.74,0.00,0.00,23.97,NA,NA
2025-01-22 00:00:00,51.68,115.00,1.05,16.60,9.69,14.91,2.91,0.34,56.63,0.13,0.43,0.02,NA,0.02,0.09,19.20,63.40,0.41,98.08,0.00,0.00,22.31,NA,NA
2025-01-23 00:00:00,37.20,83.46,1.15,20.78,11.96,14.54,6.80,0.31,76.55,0.11,0.40,0.03,NA,0.04,0.13,20.06,60.57,0.38,97.80,0.00,0.00,21.04,NA,NA
2025-01-24 00:00:00,41.59,93.29,1.15,20.99,12.08,11.71,4.54,0.37,82.28,0.12,0.37,0.02,NA,0.04,0.10,16.30,65.53,0.49,52.39,0.00,0.00,21.82,NA,NA
2025-01-25 00:00:00,31.48,71.41,1.37,23.39,13.52,13.63,5.71,0.46,90.61,0.12,0.47,0.05,NA,0.05,0.20,16.93,48.49,0.35,127.90,0.00,0.00,22.81,NA,NA
2025-01-26 00:00:00,16.01,37.70,1.04,18.54,10.68,8.90,4.92,0.40,99.62,0.07,0.34,0.02,NA,0.02,0.09,17.23,39.44,0.39,86.29,0.00,0.00,24.69,NA,NA
2025-01-27 00:00:00,13.99,33.47,1.60,26.24,15.14,8.70,5.84,0.20,95.02,0.06,0.36,0.04,NA,0.04,0.15,17.28,39.20,0.29,98.29,0.00,0.00,24.89,NA,NA
2025-01-28 00:00:00,18.21,42.28,1.21,20.29,11.75,9.51,4.17,0.28,81.73,0.09,0.37,0.04,NA,0.04,0.13,18.02,42.31,0.36,90.26,0.00,0.00,24.68,NA,NA
2025-01-29 00:00:00,22.07,50.81,1.35,25.23,14.52,12.10,6.00,0.85,61.25,0.12,0.49,0.07,NA,0.05,0.18,20.20,39.85,0.47,124.74,0.00,0.00,25.39,NA,NA
2025-01-30 00:00:00,26.23,59.85,1.41,24.93,14.38,11.79,6.39,0.90,52.88,0.15,0.75,0.12,NA,0.10,0.39,21.24,45.20,0.28,183.20,0.00,0.00,25.31,NA,NA
2025-01-31 00:00:00,18.39,42.88,1.24,21.18,12.22,11.67,3.68,0.75,50.99,0.13,0.65,0.10,NA,0.10,0.35,20.72,43.49,0.28,202.65,0.00,0.00,25.64,NA,NA
2025-02-01 00:00:00,20.15,46.54,1.30,21.84,12.64,12.42,6.72,0.70,55.33,0.12,0.57,0.08,NA,0.08,0.24,21.65,47.01,0.28,193.16,0.00,0.00,24.60,NA,NA
2025-02-02 00:00:00,23.92,54.82,1.34,26.41,14.68,10.34,6.48,0.38,48.53,0.12,0.65,0.06,NA,0.06,0.22,20.67,47.57,0.33,138.59,0.00,0.00,24.67,NA,NA
2025-02-03 00:00:00,33.43,75.48,1.19,20.15,11.67,7.65,3.97,0.65,59.18,0.12,0.50,0.05,NA,0.06,0.15,20.40,52.60,0.60,72.17,0.00,0.00,28.28,NA,NA
2025-02-04 00:00:00,37.65,84.57,1.09,21.90,12.47,5.72,6.87,1.05,53.68,0.14,0.74,0.11,NA,0.13,0.33,22.16,55.06,0.42,120.10,0.00,0.00,28.66,NA,NA
2025-02-05 00:00:00,53.17,118.29,1.20,22.29,12.78,3.35,8.96,0.59,49.08,0.16,0.57,0.01,NA,0.04,0.13,18.87,68.26,0.53,127.92,0.00,0.00,27.38,NA,NA
