Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,52.97,88.58,2.20,17.58,12.00,0.03,6.56,6.03,7.35,1.30,2.80,NA,NA,1.35,NA,NA,68.60,2.50,112.15,NA,NA,141.95,NA,0.68
2021-01-02 00:00:00,49.19,63.52,3.88,16.04,15.02,2.51,6.01,2.20,6.94,1.30,2.80,NA,NA,1.35,NA,NA,76.49,2.11,113.70,NA,NA,117.20,NA,0.59
2021-01-03 00:00:00,27.18,31.59,6.20,17.28,23.53,5.99,7.88,0.14,6.57,1.30,2.80,NA,NA,1.35,NA,NA,75.21,2.36,121.45,NA,NA,116.03,NA,0.67
2021-01-04 00:00:00,12.65,19.73,5.14,17.30,22.49,5.99,4.17,0.13,5.43,1.30,2.80,NA,NA,1.35,NA,NA,76.16,2.08,116.32,NA,NA,63.61,NA,0.57
2021-01-05 00:00:00,16.31,27.13,4.19,17.23,21.40,5.99,8.59,0.13,5.66,1.30,2.80,NA,NA,1.35,NA,NA,75.87,2.21,113.77,NA,NA,111.32,NA,0.61
2021-01-06 00:00:00,6.23,11.99,4.19,17.24,21.56,6.02,3.87,0.13,5.46,1.30,2.80,NA,NA,1.35,NA,NA,85.52,2.00,118.22,NA,NA,80.07,NA,0.54
2021-01-07 00:00:00,8.93,21.10,4.21,17.30,21.43,6.00,7.20,0.13,5.50,1.30,2.80,NA,NA,1.35,NA,NA,85.04,1.99,118.23,NA,NA,88.57,NA,0.54
2021-01-08 00:00:00,16.31,36.97,4.21,17.26,21.54,5.99,3.37,0.14,5.53,1.30,2.80,NA,NA,1.35,NA,NA,79.07,1.91,123.33,NA,NA,96.23,NA,0.56
2021-01-09 00:00:00,16.64,35.68,4.22,17.26,21.50,6.01,10.13,0.14,5.87,1.30,2.80,NA,NA,1.35,NA,NA,78.40,1.89,117.24,NA,NA,77.71,NA,0.48
2021-01-10 00:00:00,22.35,39.89,4.22,17.24,21.46,5.99,10.92,0.13,6.26,1.30,2.80,NA,NA,1.35,NA,NA,76.42,1.75,116.85,NA,NA,109.74,NA,0.48
2021-01-11 00:00:00,25.06,32.95,4.22,17.25,21.59,5.94,6.01,0.15,6.06,1.30,2.80,NA,NA,1.35,NA,NA,73.20,1.81,99.15,NA,NA,99.21,NA,0.50
2021-01-12 00:00:00,15.65,28.23,4.21,17.25,21.44,6.00,6.20,0.13,5.88,1.30,2.80,NA,NA,1.35,NA,NA,72.16,1.97,95.09,NA,NA,79.46,NA,0.53
2021-01-13 00:00:00,10.95,31.40,4.21,17.30,21.56,6.00,6.91,0.13,6.12,1.30,2.80,NA,NA,1.35,NA,NA,68.02,1.93,102.01,NA,NA,143.24,NA,0.50
2021-01-14 00:00:00,9.27,31.55,4.20,17.32,21.48,6.00,41.97,0.13,6.16,1.30,2.80,NA,NA,1.35,NA,NA,75.34,1.90,111.66,NA,NA,95.55,NA,0.51
2021-01-15 00:00:00,32.66,22.37,4.18,17.30,21.51,5.96,2.33,0.13,6.19,1.30,2.80,NA,NA,1.35,NA,NA,70.98,1.95,120.64,NA,NA,163.35,NA,0.56
2021-01-16 00:00:00,35.99,70.25,4.21,17.31,21.57,6.02,4.25,0.13,5.70,1.30,2.80,NA,NA,1.35,NA,NA,70.33,1.50,124.58,NA,NA,147.52,NA,0.39
2021-01-17 00:00:00,38.27,80.82,4.19,17.35,21.47,6.05,5.22,0.28,5.40,1.30,2.80,NA,NA,1.35,NA,NA,70.26,1.67,120.74,NA,NA,157.31,NA,0.38
2021-01-18 00:00:00,33.82,52.98,4.20,17.33,21.44,6.02,7.22,0.13,5.83,1.30,2.80,NA,NA,1.35,NA,NA,63.85,2.21,116.85,NA,NA,175.49,NA,0.62
2021-01-19 00:00:00,33.16,51.61,4.20,17.27,21.44,5.99,5.92,0.16,5.39,1.30,2.80,NA,NA,1.35,NA,NA,65.20,1.44,113.73,NA,NA,176.71,NA,0.36
2021-01-20 00:00:00,44.45,56.34,3.57,13.23,16.84,3.71,11.38,0.18,5.01,1.30,2.80,NA,NA,1.35,NA,NA,68.98,1.21,126.94,NA,NA,159.37,NA,0.23
2021-01-21 00:00:00,31.69,41.22,19.54,44.72,64.26,NA,7.68,0.28,5.27,1.30,2.80,NA,NA,1.35,NA,NA,64.87,0.86,123.12,NA,NA,160.04,NA,0.01
2021-01-22 00:00:00,36.79,45.88,4.33,21.59,25.39,0.04,7.15,0.43,5.35,1.30,2.80,NA,NA,1.35,NA,NA,65.16,1.35,124.47,NA,NA,139.59,NA,0.31
2021-01-23 00:00:00,53.59,106.60,4.26,26.84,31.10,NA,8.61,0.46,6.24,1.30,2.80,NA,NA,1.35,NA,NA,62.01,1.75,120.17,NA,NA,182.72,NA,0.47
2021-01-24 00:00:00,40.18,103.69,8.91,31.27,40.18,NA,3.43,0.55,5.83,1.30,2.80,NA,NA,1.35,NA,NA,50.15,1.23,117.57,NA,NA,196.70,NA,0.25
2021-01-25 00:00:00,46.51,106.27,8.32,32.02,40.35,NA,8.47,0.49,5.14,1.30,2.80,NA,NA,1.35,NA,NA,60.61,1.55,120.45,NA,NA,178.15,NA,0.32
2021-01-26 00:00:00,50.68,106.69,9.51,32.77,39.87,NA,6.73,0.39,5.41,1.30,2.80,NA,NA,1.35,NA,NA,55.31,1.38,117.50,NA,NA,186.47,NA,0.25
2021-01-27 00:00:00,46.51,111.46,4.48,26.93,31.41,NA,9.07,0.49,5.97,1.30,2.80,NA,NA,1.35,NA,NA,54.91,1.87,119.20,NA,NA,193.92,NA,0.44
2021-01-28 00:00:00,68.07,122.25,2.05,23.50,25.54,NA,10.81,0.42,5.78,1.30,2.80,NA,NA,1.35,NA,NA,62.55,1.94,119.74,NA,NA,187.47,NA,0.50
2021-01-29 00:00:00,72.26,119.73,6.16,20.73,26.89,NA,5.20,0.40,5.73,1.30,2.80,NA,NA,1.35,NA,NA,64.94,1.95,118.64,NA,NA,185.69,NA,0.53
2021-01-30 00:00:00,54.03,121.78,3.32,25.94,29.26,0.97,8.34,0.45,5.85,1.30,2.80,NA,NA,1.35,NA,NA,58.36,1.96,115.22,NA,NA,178.19,NA,0.54
