Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,100.74,147.23,7.63,42.25,28.73,25.07,4.07,1.15,38.85,NA,NA,NA,NA,NA,NA,16.34,79.76,0.91,139.01,0.00,0.00,122.00,707.69,NA
2020-01-02 00:00:00,83.31,133.93,7.34,37.74,26.08,23.70,7.28,1.03,34.49,NA,NA,NA,NA,NA,NA,17.49,84.62,0.99,159.91,0.00,0.00,117.95,708.45,NA
2020-01-03 00:00:00,97.80,152.68,6.91,42.50,28.27,23.38,5.42,1.06,41.71,NA,NA,NA,NA,NA,NA,17.64,80.58,1.04,218.91,0.00,0.00,135.14,707.89,NA
2020-01-04 00:00:00,95.83,159.92,15.36,50.62,39.46,22.23,6.69,1.36,40.28,NA,NA,NA,NA,NA,NA,15.13,82.28,1.23,170.12,0.00,0.00,148.15,707.70,NA
2020-01-05 00:00:00,72.11,121.21,9.68,45.78,32.27,22.12,3.20,1.07,37.93,NA,NA,NA,NA,NA,NA,16.52,70.96,1.05,185.38,0.00,0.00,141.80,708.75,NA
2020-01-06 00:00:00,44.76,95.91,9.54,49.77,34.29,15.08,13.02,0.93,46.73,NA,NA,NA,NA,NA,NA,17.86,58.51,0.66,151.74,0.00,0.00,140.46,709.09,NA
2020-01-07 00:00:00,67.75,164.31,19.34,51.61,43.22,17.34,18.69,1.22,42.56,NA,NA,NA,NA,NA,NA,20.19,60.42,0.73,191.22,0.00,0.00,151.28,706.36,NA
2020-01-08 00:00:00,74.46,155.96,4.28,33.95,21.58,21.43,7.32,0.87,56.83,NA,NA,NA,NA,NA,NA,20.73,74.47,1.20,218.04,0.00,0.00,137.89,703.93,NA
2020-01-09 00:00:00,76.42,130.30,5.10,34.24,22.41,19.77,15.26,0.75,47.62,NA,NA,NA,NA,NA,NA,15.29,66.55,1.41,179.97,0.00,0.00,152.48,708.58,NA
2020-01-10 00:00:00,65.44,114.52,6.72,36.51,24.92,16.32,7.04,0.81,52.11,NA,NA,NA,NA,NA,NA,13.34,62.69,1.22,150.19,0.00,0.00,162.58,709.73,NA
2020-01-11 00:00:00,66.52,128.93,6.95,47.19,30.79,16.25,11.21,0.96,59.38,NA,NA,NA,NA,NA,NA,15.57,55.97,0.79,156.71,0.00,0.00,148.66,709.45,NA
2020-01-12 00:00:00,72.58,147.96,25.26,57.15,50.98,19.61,13.76,1.18,47.73,NA,NA,NA,NA,NA,NA,18.22,51.70,0.56,186.30,0.00,0.00,151.75,707.34,NA
2020-01-13 00:00:00,59.50,144.33,8.23,42.32,29.25,20.10,14.84,1.22,50.32,NA,NA,NA,NA,NA,NA,20.68,58.31,0.61,195.11,0.00,0.00,151.46,704.04,NA
2020-01-14 00:00:00,87.01,159.88,11.35,47.02,34.29,29.02,11.31,1.40,32.91,NA,NA,NA,NA,NA,NA,20.62,80.35,0.79,172.53,0.01,1.00,134.31,704.64,NA
2020-01-15 00:00:00,109.11,167.25,8.59,36.61,26.50,30.95,10.68,1.26,27.91,NA,NA,NA,NA,NA,NA,19.97,81.55,0.86,144.26,0.00,0.00,144.44,704.59,NA
2020-01-16 00:00:00,131.69,194.13,7.54,31.97,23.18,31.60,11.23,1.31,19.74,NA,NA,NA,NA,NA,NA,17.97,86.80,0.85,229.99,0.00,0.00,69.19,704.23,NA
2020-01-17 00:00:00,82.99,143.07,6.66,39.45,26.45,22.13,17.84,1.02,48.97,NA,NA,NA,NA,NA,NA,17.03,73.64,1.14,221.73,0.00,0.00,169.33,706.81,NA
2020-01-18 00:00:00,85.14,142.50,10.72,40.74,30.43,22.55,16.66,1.13,31.79,NA,NA,NA,NA,NA,NA,15.39,82.09,1.47,158.18,0.00,0.00,156.89,707.61,NA
2020-01-19 00:00:00,61.75,109.23,7.50,39.95,27.40,18.65,15.69,0.93,41.01,NA,NA,NA,NA,NA,NA,14.78,74.57,1.34,158.53,0.00,0.00,142.22,708.84,NA
2020-01-20 00:00:00,49.92,97.77,5.34,39.73,25.52,15.67,14.61,0.82,47.87,NA,NA,NA,NA,NA,NA,16.38,63.32,0.64,153.02,0.00,0.00,166.55,708.19,NA
2020-01-21 00:00:00,67.98,136.49,6.55,46.05,29.86,19.51,12.18,1.11,44.82,NA,NA,NA,NA,NA,NA,19.39,68.38,0.87,146.95,0.00,0.00,167.09,707.43,NA
2020-01-22 00:00:00,76.95,140.22,5.77,36.43,24.11,25.00,11.99,0.91,40.16,NA,NA,NA,NA,NA,NA,18.64,77.27,1.44,165.39,0.00,0.00,147.52,709.00,NA
2020-01-23 00:00:00,68.10,126.43,8.62,43.26,30.06,20.54,11.08,0.98,52.62,NA,NA,NA,NA,NA,NA,17.32,61.31,1.32,149.98,0.00,0.00,170.72,709.96,NA
2020-01-24 00:00:00,56.46,154.18,18.77,54.06,44.06,19.52,12.83,1.30,45.88,NA,NA,NA,NA,NA,NA,18.17,55.31,0.83,232.39,0.00,0.00,175.45,708.27,NA
2020-01-25 00:00:00,82.48,201.56,21.25,60.75,49.64,23.22,8.36,1.49,39.81,NA,NA,NA,NA,NA,NA,18.85,57.02,0.61,223.10,0.00,0.00,159.48,707.23,NA
2020-01-26 00:00:00,73.72,168.61,13.61,57.08,41.48,23.72,26.22,1.44,49.18,NA,NA,NA,NA,NA,NA,20.07,55.97,0.57,178.68,0.00,0.00,168.98,705.98,NA
2020-01-27 00:00:00,63.64,182.59,29.63,46.16,48.69,19.26,15.51,0.89,53.50,NA,NA,NA,NA,NA,NA,21.69,56.59,0.80,173.39,0.00,0.00,166.21,702.73,NA
2020-01-28 00:00:00,46.52,142.88,3.58,27.55,17.61,20.12,11.40,0.73,59.25,NA,NA,NA,NA,NA,NA,21.46,61.56,0.85,219.32,0.00,0.00,161.15,702.62,NA
2020-01-29 00:00:00,26.86,125.85,5.16,30.02,20.21,11.58,7.83,0.66,59.84,NA,NA,NA,NA,NA,NA,19.90,54.51,1.29,236.80,0.00,0.00,162.27,706.77,NA
2020-01-30 00:00:00,61.84,121.08,5.32,38.66,24.94,19.05,7.61,0.86,55.85,NA,NA,NA,NA,NA,NA,17.32,59.83,1.26,158.71,0.00,0.00,164.16,708.11,NA
