Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,106.21,170.62,32.92,57.04,57.10,18.28,8.43,0.78,10.93,2.63,11.00,2.06,NA,2.19,6.25,12.72,69.28,0.45,266.17,0.00,0.00,29.24,NA,NA
2025-01-02 00:00:00,99.77,174.60,54.82,42.70,67.28,20.48,8.75,0.85,13.73,3.05,12.82,2.08,NA,1.52,6.05,15.11,59.73,0.59,200.85,0.00,0.00,61.25,NA,NA
2025-01-03 00:00:00,110.16,189.51,52.81,47.33,68.11,21.96,8.13,0.75,12.88,3.92,17.11,2.81,NA,1.73,7.84,16.79,57.04,0.58,199.19,0.00,0.00,57.82,NA,NA
2025-01-04 00:00:00,96.51,168.80,55.60,46.74,70.06,26.41,7.82,0.86,12.63,3.76,16.49,2.62,NA,2.31,7.40,17.69,55.50,0.55,218.42,0.00,0.00,58.28,NA,NA
2025-01-05 00:00:00,84.00,161.77,38.98,48.02,57.24,25.08,11.08,0.58,14.68,2.63,12.38,1.79,NA,1.71,5.35,17.71,60.54,0.54,182.65,0.00,0.00,50.56,NA,NA
2025-01-06 00:00:00,65.97,123.06,10.13,36.70,27.76,21.24,9.74,0.29,21.14,1.36,5.36,0.60,NA,0.68,1.98,18.30,60.36,0.67,218.47,0.00,0.00,53.02,NA,NA
2025-01-07 00:00:00,55.56,121.50,2.35,30.28,18.02,13.38,6.69,0.30,24.36,1.17,2.97,0.24,NA,0.34,0.79,15.10,56.69,0.73,164.92,0.00,0.00,57.19,NA,NA
2025-01-08 00:00:00,76.19,157.15,37.39,41.85,52.66,17.42,8.77,0.67,28.69,2.26,10.19,1.37,NA,0.84,3.77,13.15,56.45,0.62,227.70,0.00,0.00,58.18,NA,NA
2025-01-09 00:00:00,76.70,148.26,17.84,54.55,43.52,19.22,10.64,0.41,24.31,1.99,9.68,1.48,NA,1.27,4.57,14.76,56.02,0.61,194.61,0.00,0.00,57.88,NA,NA
2025-01-10 00:00:00,47.97,149.14,42.05,58.81,65.46,19.07,12.54,0.64,26.57,1.90,11.62,1.40,NA,1.52,4.17,15.87,52.34,0.60,198.33,0.00,0.00,57.30,NA,NA
2025-01-11 00:00:00,136.50,321.19,107.98,82.63,131.75,33.15,11.19,1.76,9.45,6.15,34.14,4.09,NA,3.50,11.87,17.40,65.27,0.45,243.23,0.00,0.00,28.00,NA,NA
2025-01-12 00:00:00,83.03,153.35,2.48,32.42,19.25,26.51,7.49,0.27,27.77,1.18,3.71,0.29,NA,0.34,1.00,17.31,65.29,0.72,199.94,0.00,0.00,50.72,NA,NA
2025-01-13 00:00:00,75.61,147.31,9.38,39.32,28.54,22.23,5.98,0.45,34.76,1.33,4.58,0.68,NA,0.76,2.05,13.51,63.94,0.74,136.47,0.00,0.00,55.96,NA,NA
2025-01-14 00:00:00,60.82,138.26,9.63,41.90,30.11,20.63,7.22,0.39,31.37,1.25,5.24,0.71,NA,0.90,2.24,14.98,59.94,0.68,125.65,0.00,0.00,55.98,NA,NA
2025-01-15 00:00:00,57.06,132.08,11.24,45.30,33.23,20.39,9.21,0.44,23.99,1.13,5.61,0.61,NA,0.73,1.95,17.79,56.92,0.57,117.58,0.00,0.00,48.09,NA,NA
2025-01-16 00:00:00,81.32,145.59,4.27,33.63,21.36,22.14,10.35,0.32,23.09,0.96,3.11,0.31,NA,0.43,1.09,17.43,64.99,0.76,190.25,0.00,0.00,46.35,NA,NA
2025-01-17 00:00:00,122.93,198.21,6.51,36.21,24.55,23.96,9.82,0.36,24.01,1.12,3.17,0.44,NA,0.74,1.59,14.34,66.67,0.87,45.73,0.00,0.00,52.09,NA,NA
2025-01-18 00:00:00,78.85,157.44,42.49,44.66,58.30,20.89,8.46,0.76,24.02,2.25,11.60,1.27,NA,1.21,3.68,16.76,61.00,0.64,139.03,0.00,0.00,54.94,NA,NA
2025-01-19 00:00:00,81.39,172.38,52.42,45.76,66.95,21.17,6.10,0.66,20.89,3.05,16.04,1.95,NA,1.86,5.75,18.04,57.07,0.58,229.15,0.00,0.00,56.72,NA,NA
