Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,70.99,148.84,10.56,30.88,41.42,28.86,14.99,1.19,25.45,0.60,3.62,NA,NA,NA,NA,NA,78.39,0.40,232.54,NA,NA,163.47,NA,NA
2022-01-02 00:00:00,65.28,176.93,9.85,30.02,39.86,26.78,13.43,1.07,26.20,0.56,3.30,NA,NA,NA,NA,NA,78.37,0.33,245.65,NA,NA,146.02,NA,NA
2022-01-03 00:00:00,62.51,136.48,10.34,29.53,39.86,27.03,16.24,1.10,34.62,0.61,3.93,NA,NA,NA,NA,NA,76.84,0.45,251.39,NA,NA,158.26,NA,NA
2022-01-04 00:00:00,62.68,117.75,13.55,31.06,44.83,30.40,18.59,1.61,12.71,0.62,4.84,NA,NA,NA,NA,NA,96.61,0.38,188.89,NA,NA,117.39,NA,NA
2022-01-05 00:00:00,46.41,93.95,21.55,35.86,57.41,41.05,23.70,1.64,12.01,0.58,5.14,NA,NA,NA,NA,NA,99.11,0.44,143.13,NA,NA,115.64,NA,NA
2022-01-06 00:00:00,35.62,72.93,19.27,33.82,53.09,37.39,25.06,1.89,16.15,0.84,2.61,NA,NA,NA,NA,NA,97.27,0.45,141.32,NA,NA,133.63,NA,NA
2022-01-07 00:00:00,35.19,67.80,17.81,33.26,51.00,35.77,14.07,0.91,15.35,1.17,2.21,NA,NA,NA,NA,NA,99.11,0.61,126.70,NA,NA,130.99,NA,NA
2022-01-08 00:00:00,15.08,31.99,14.47,27.38,41.86,28.51,6.36,0.34,15.80,1.17,2.69,NA,NA,NA,NA,NA,98.72,0.58,126.46,NA,NA,121.57,NA,NA
2022-01-09 00:00:00,15.11,38.13,10.91,21.19,32.10,20.86,5.08,0.60,11.69,1.17,2.69,NA,NA,NA,NA,NA,99.11,0.33,210.57,NA,NA,122.11,NA,NA
2022-01-10 00:00:00,32.32,89.67,11.42,20.88,32.31,21.14,6.42,0.97,15.69,1.12,2.40,NA,NA,NA,NA,NA,98.59,0.41,228.31,NA,NA,151.59,NA,NA
2022-01-11 00:00:00,29.00,59.04,9.74,17.49,27.19,16.09,8.85,0.75,21.09,0.91,2.09,NA,NA,NA,NA,NA,99.14,0.59,270.16,NA,NA,138.55,NA,NA
2022-01-12 00:00:00,61.35,129.81,11.51,18.90,30.41,17.38,9.19,0.78,19.36,1.14,3.41,NA,NA,NA,NA,NA,93.96,0.38,210.31,NA,NA,203.30,NA,NA
2022-01-13 00:00:00,62.14,124.52,11.94,18.02,29.96,17.02,9.14,0.78,15.31,1.20,3.28,NA,NA,NA,NA,NA,99.08,0.34,207.69,NA,NA,142.83,NA,NA
2022-01-14 00:00:00,60.15,115.29,10.34,16.22,26.56,14.37,10.57,0.61,21.68,0.99,2.53,NA,NA,NA,NA,NA,97.51,0.47,239.28,NA,NA,175.76,NA,NA
2022-01-15 00:00:00,53.62,113.55,10.41,16.93,27.34,15.16,9.76,0.67,16.59,0.99,2.87,NA,NA,NA,NA,NA,99.03,0.51,204.83,NA,NA,139.61,NA,NA
2022-01-16 00:00:00,74.16,159.36,10.36,16.44,26.79,14.35,4.63,0.78,17.23,1.00,2.91,NA,NA,NA,NA,NA,98.07,0.40,243.38,NA,NA,143.22,NA,NA
2022-01-17 00:00:00,90.01,189.93,9.99,18.91,28.96,21.43,15.52,0.88,12.34,1.05,3.31,NA,NA,NA,NA,NA,95.42,0.30,151.05,NA,NA,134.11,NA,NA
2022-01-18 00:00:00,52.53,100.73,9.85,15.98,25.80,20.06,12.10,0.71,18.67,1.02,2.53,NA,NA,NA,NA,NA,97.62,0.52,235.25,NA,NA,135.42,NA,NA
2022-01-19 00:00:00,61.64,132.40,13.46,17.58,31.05,22.44,11.24,0.88,18.36,1.03,2.88,NA,NA,NA,NA,NA,97.63,0.36,195.36,NA,NA,173.19,NA,NA
2022-01-20 00:00:00,54.97,103.69,13.64,17.63,31.27,22.31,8.76,0.80,14.39,1.61,3.02,NA,NA,NA,NA,NA,98.67,0.30,218.63,NA,NA,138.61,NA,NA
2022-01-21 00:00:00,48.09,71.51,15.35,19.30,34.65,25.71,12.59,0.95,15.45,1.42,3.77,NA,NA,NA,NA,NA,95.54,0.31,211.43,NA,NA,174.42,NA,NA
2022-01-22 00:00:00,52.35,88.46,15.94,21.35,36.75,27.43,12.12,1.05,17.43,1.08,3.58,NA,NA,NA,NA,NA,98.33,0.60,114.96,NA,NA,134.85,NA,NA
2022-01-23 00:00:00,32.02,62.14,16.01,17.59,33.50,25.87,6.86,0.69,14.54,0.97,3.42,NA,NA,NA,NA,NA,99.16,0.54,121.28,NA,NA,123.79,NA,NA
2022-01-24 00:00:00,29.30,61.11,9.66,11.72,21.12,15.73,6.88,0.53,13.85,1.02,3.40,NA,NA,NA,NA,NA,99.18,0.50,242.87,NA,NA,140.94,NA,NA
2022-01-25 00:00:00,29.13,79.33,11.48,15.39,26.81,14.85,4.99,0.58,17.33,0.96,3.51,NA,NA,NA,NA,NA,99.14,0.57,262.75,NA,NA,152.42,NA,NA
2022-01-26 00:00:00,40.25,99.03,11.95,15.86,27.79,15.44,3.61,0.61,NA,0.96,3.38,NA,NA,NA,NA,NA,98.61,0.51,248.57,NA,NA,149.01,NA,NA
2022-01-27 00:00:00,38.07,91.84,11.99,15.94,27.87,15.87,6.41,0.76,28.84,1.05,3.06,NA,NA,NA,NA,NA,92.19,0.53,262.54,NA,NA,169.89,NA,NA
2022-01-28 00:00:00,56.59,127.10,12.23,17.54,29.74,17.43,6.78,0.77,35.31,1.10,2.94,NA,NA,NA,NA,NA,82.52,0.57,246.27,NA,NA,182.63,NA,NA
2022-01-29 00:00:00,58.45,106.91,11.85,18.03,29.84,17.37,6.19,0.76,35.34,1.11,3.02,NA,NA,NA,NA,NA,84.09,0.59,258.66,NA,NA,178.14,NA,NA
2022-01-30 00:00:00,66.27,110.59,11.83,17.08,28.88,16.40,6.53,0.77,34.42,1.09,3.09,NA,NA,NA,NA,NA,86.48,0.59,256.67,NA,NA,147.84,NA,NA
2022-01-31 00:00:00,72.70,171.43,15.02,22.84,37.74,24.08,7.17,1.13,18.90,0.83,4.69,NA,NA,NA,NA,NA,91.21,0.35,159.33,NA,NA,190.24,NA,NA
2022-02-01 00:00:00,50.42,130.12,11.85,17.90,29.38,16.99,9.20,1.17,23.93,0.64,3.47,NA,NA,NA,NA,NA,99.04,0.52,227.27,NA,NA,141.29,NA,NA
