Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,116.19,251.26,19.09,60.54,79.85,18.71,18.33,0.56,8.27,3.06,14.58,NA,NA,NA,NA,NA,82.00,0.26,158.59,NA,NA,179.99,NA,NA
2020-01-02 00:00:00,71.55,133.13,15.61,45.48,61.09,15.06,6.64,0.41,12.75,2.55,12.91,NA,NA,NA,NA,NA,84.07,0.29,245.85,NA,NA,194.49,NA,NA
2020-01-03 00:00:00,42.43,100.90,12.10,24.16,36.12,13.89,5.70,0.38,20.63,1.73,7.22,NA,NA,NA,NA,NA,78.11,0.44,229.92,NA,NA,268.66,NA,NA
2020-01-04 00:00:00,53.20,124.94,11.68,28.16,39.82,14.48,6.37,0.45,17.87,1.97,10.69,NA,NA,NA,NA,NA,78.66,0.31,197.47,NA,NA,186.38,NA,NA
2020-01-05 00:00:00,41.39,84.77,10.28,18.32,28.56,13.52,4.94,0.37,18.63,1.62,7.46,NA,NA,NA,NA,NA,83.57,0.49,218.14,NA,NA,171.41,NA,NA
2020-01-06 00:00:00,29.52,52.92,11.48,24.23,35.69,13.60,4.04,0.38,13.84,1.58,6.30,NA,NA,NA,NA,NA,97.42,0.39,167.12,NA,NA,128.02,NA,NA
2020-01-07 00:00:00,34.76,62.34,13.64,36.27,49.83,14.01,3.92,0.43,12.98,1.85,11.11,NA,NA,NA,NA,NA,99.04,0.32,123.81,NA,NA,129.25,NA,NA
2020-01-08 00:00:00,21.07,37.01,9.51,16.99,26.39,13.85,3.03,0.27,13.73,1.42,5.55,NA,NA,NA,NA,NA,98.64,0.60,242.48,NA,NA,134.16,NA,NA
2020-01-09 00:00:00,23.92,51.73,8.47,21.04,29.20,17.14,5.43,0.22,12.77,1.43,13.00,NA,NA,NA,NA,NA,95.64,0.52,263.44,NA,NA,187.55,NA,NA
2020-01-10 00:00:00,31.46,66.25,8.23,21.13,29.35,17.13,7.07,0.25,12.96,1.58,13.35,NA,NA,NA,NA,NA,85.36,0.59,244.77,NA,NA,204.71,NA,NA
2020-01-11 00:00:00,38.29,82.77,9.03,22.13,31.10,17.03,6.10,0.30,15.67,1.55,5.45,NA,NA,NA,NA,NA,80.38,0.49,241.90,NA,NA,208.52,NA,NA
2020-01-12 00:00:00,59.65,135.42,10.45,33.45,43.76,17.55,7.79,0.45,12.05,1.12,11.98,NA,NA,NA,NA,NA,89.67,0.43,203.30,NA,NA,112.11,NA,NA
2020-01-13 00:00:00,84.56,171.94,12.64,42.12,54.76,17.67,7.34,0.52,6.27,1.17,11.28,NA,NA,NA,NA,NA,98.22,0.39,152.99,NA,NA,103.55,NA,NA
2020-01-14 00:00:00,26.93,43.82,9.10,20.89,29.45,16.65,5.42,0.31,17.15,0.36,5.38,NA,NA,NA,NA,NA,91.29,0.61,257.67,NA,NA,236.19,NA,NA
2020-01-15 00:00:00,33.23,65.13,8.96,23.29,32.15,16.86,6.90,0.35,10.45,0.53,5.72,NA,NA,NA,NA,NA,96.77,0.51,244.91,NA,NA,225.11,NA,NA
2020-01-16 00:00:00,29.48,58.32,9.00,23.70,32.75,16.97,5.41,0.32,10.29,0.51,5.68,NA,NA,NA,NA,NA,99.05,0.45,231.81,NA,NA,170.50,NA,NA
2020-01-17 00:00:00,54.02,112.64,9.48,27.93,37.38,16.67,6.37,0.29,15.62,0.66,7.07,NA,NA,NA,NA,NA,93.41,0.44,214.28,NA,NA,231.43,NA,NA
2020-01-18 00:00:00,57.33,117.57,9.38,26.72,36.07,16.64,6.23,0.30,16.65,0.68,7.72,NA,NA,NA,NA,NA,97.95,0.45,222.18,NA,NA,169.35,NA,NA
2020-01-19 00:00:00,29.34,56.39,8.70,20.29,28.96,16.40,5.35,0.23,23.04,0.45,5.67,NA,NA,NA,NA,NA,91.69,0.70,263.48,NA,NA,234.31,NA,NA
2020-01-20 00:00:00,50.95,113.82,9.75,25.16,34.88,15.79,6.89,0.32,20.46,0.82,8.15,NA,NA,NA,NA,NA,76.99,0.45,223.86,NA,NA,224.27,NA,NA
2020-01-21 00:00:00,28.26,74.36,9.30,22.15,31.42,15.45,10.29,0.27,18.37,0.56,6.88,NA,NA,NA,NA,NA,77.70,0.41,148.45,NA,NA,196.19,NA,NA
2020-01-22 00:00:00,25.99,54.75,8.06,16.44,24.46,15.49,6.07,0.29,25.13,0.32,4.27,NA,NA,NA,NA,NA,75.07,0.82,267.27,NA,NA,275.59,NA,NA
2020-01-23 00:00:00,36.00,65.42,8.33,15.42,23.74,15.51,9.31,0.38,25.70,0.34,5.51,NA,NA,NA,NA,NA,80.21,0.79,261.38,NA,NA,213.16,NA,NA
2020-01-24 00:00:00,41.92,77.50,8.29,15.94,24.24,15.02,9.75,0.34,22.34,0.43,6.44,NA,NA,NA,NA,NA,79.18,0.69,237.32,NA,NA,214.19,NA,NA
2020-01-25 00:00:00,62.86,130.72,10.13,22.30,32.41,13.61,6.46,0.34,21.64,0.79,9.46,NA,NA,NA,NA,NA,77.63,0.29,200.04,NA,NA,203.33,NA,NA
2020-01-26 00:00:00,59.45,100.77,9.77,31.62,41.41,27.43,5.64,0.30,23.18,0.69,8.05,NA,NA,NA,NA,NA,86.39,0.45,244.01,NA,NA,209.42,NA,NA
2020-01-27 00:00:00,61.41,116.33,11.83,39.14,51.03,19.70,8.55,0.35,11.91,0.97,10.04,NA,NA,NA,NA,NA,92.64,0.32,156.50,NA,NA,126.43,NA,NA
2020-01-28 00:00:00,39.31,73.21,8.26,31.99,40.29,13.95,7.81,0.28,17.30,0.68,9.86,NA,NA,NA,NA,NA,89.62,0.59,119.95,NA,NA,183.63,NA,NA
2020-01-29 00:00:00,29.07,55.50,7.01,19.33,26.33,12.47,6.97,0.33,23.37,0.41,5.04,NA,NA,NA,NA,NA,87.02,0.40,190.42,NA,NA,243.69,NA,NA
2020-01-30 00:00:00,24.75,40.24,5.63,14.82,20.31,13.14,9.58,0.41,26.98,0.35,4.55,NA,NA,NA,NA,NA,89.32,0.69,270.50,NA,NA,222.21,NA,NA
2020-01-31 00:00:00,32.46,57.96,6.34,20.99,27.03,13.92,9.62,0.46,24.01,0.51,6.74,NA,NA,NA,NA,NA,93.29,0.55,240.31,NA,NA,224.39,NA,NA
2020-02-01 00:00:00,49.73,86.08,6.96,25.48,32.27,14.19,8.96,0.51,23.02,0.75,7.48,NA,NA,NA,NA,NA,93.53,0.49,226.65,NA,NA,218.62,NA,NA
2020-02-02 00:00:00,35.34,58.74,6.01,18.21,24.12,14.43,9.34,0.47,33.29,0.55,6.21,NA,NA,NA,NA,NA,88.20,0.56,262.33,NA,NA,237.39,NA,NA
2020-02-03 00:00:00,46.37,84.37,7.73,25.12,32.08,14.85,8.44,0.54,31.16,0.72,8.18,NA,NA,NA,NA,NA,80.95,0.42,236.14,NA,NA,223.85,NA,NA
