Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,13.05,39.59,NA,13.51,17.46,11.98,2.10,0.43,29.44,4.29,10.14,NA,NA,NA,NA,NA,81.41,1.11,276.10,NA,0.00,227.19,876.09,NA
2022-01-02 00:00:00,11.93,33.97,NA,10.37,12.43,8.61,1.45,0.31,35.75,2.77,6.32,NA,NA,NA,NA,NA,73.54,1.12,284.87,NA,0.00,239.17,875.24,NA
2022-01-03 00:00:00,17.58,44.26,NA,17.71,22.76,16.04,1.26,0.35,26.20,4.75,8.98,NA,NA,NA,NA,NA,73.34,0.97,279.48,NA,0.00,228.31,874.87,NA
2022-01-04 00:00:00,24.82,58.91,NA,21.05,25.85,18.19,2.89,0.66,33.33,3.11,6.45,NA,NA,NA,NA,NA,74.71,0.77,273.34,NA,0.00,211.11,875.07,NA
2022-01-05 00:00:00,28.61,60.83,NA,29.35,39.88,27.98,5.39,0.84,36.55,4.33,8.02,NA,NA,NA,NA,NA,68.54,0.40,239.44,NA,0.00,230.83,874.92,NA
2022-01-06 00:00:00,28.90,65.20,NA,19.80,24.44,17.92,1.90,0.48,36.45,3.87,8.28,NA,NA,NA,NA,NA,71.98,0.59,279.24,NA,0.00,231.66,874.06,NA
2022-01-07 00:00:00,24.47,56.41,NA,15.93,18.60,13.99,2.31,0.46,38.37,2.58,5.63,NA,NA,NA,NA,NA,70.16,0.50,258.49,NA,0.00,248.66,874.21,NA
2022-01-08 00:00:00,25.46,57.11,NA,12.94,15.43,10.82,2.33,0.46,32.77,2.35,5.09,NA,NA,NA,NA,NA,76.65,0.34,204.93,NA,0.00,232.13,874.57,NA
2022-01-09 00:00:00,26.27,57.42,NA,16.98,21.47,14.74,0.79,0.45,17.30,1.86,3.52,NA,NA,NA,NA,NA,81.61,0.24,219.61,NA,0.00,196.99,874.16,NA
2022-01-10 00:00:00,24.72,59.17,NA,16.18,19.40,14.49,4.55,0.51,43.07,3.36,6.42,NA,NA,NA,NA,NA,68.53,0.39,234.09,NA,0.00,255.42,873.70,NA
2022-01-11 00:00:00,24.67,57.83,NA,19.70,24.52,17.26,3.18,0.50,45.47,3.32,8.79,NA,NA,NA,NA,NA,67.32,0.29,204.45,NA,0.00,259.61,873.61,NA
2022-01-12 00:00:00,15.55,45.80,NA,16.30,20.56,14.31,2.06,0.39,38.92,4.58,9.61,NA,NA,NA,NA,NA,64.87,0.32,142.90,NA,0.00,270.46,873.34,NA
2022-01-13 00:00:00,14.54,38.63,NA,16.76,21.73,14.83,4.80,0.42,38.65,3.98,9.03,NA,NA,NA,NA,NA,60.10,0.41,120.04,NA,0.00,264.92,873.24,NA
2022-01-14 00:00:00,19.84,45.78,NA,20.50,26.92,18.25,5.34,0.53,37.04,3.29,7.58,NA,NA,NA,NA,NA,61.69,0.30,155.47,NA,0.00,254.61,873.11,NA
2022-01-15 00:00:00,17.37,42.25,NA,18.83,24.27,16.31,2.90,0.58,29.93,3.40,7.81,NA,NA,NA,NA,NA,64.19,0.44,238.38,NA,0.00,241.99,873.46,NA
