Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,103.32,151.78,13.87,52.53,39.22,27.77,6.06,1.07,32.46,NA,NA,NA,NA,NA,NA,17.81,80.50,1.40,95.92,0.00,0.00,194.78,704.04,NA
2020-01-02 00:00:00,84.76,127.66,18.89,39.77,36.50,25.28,4.55,1.06,30.58,NA,NA,NA,NA,NA,NA,16.70,90.23,1.23,119.59,0.00,0.00,142.01,705.48,NA
2020-01-03 00:00:00,88.31,145.17,38.57,55.23,60.74,20.04,10.41,1.17,32.31,NA,NA,NA,NA,NA,NA,17.21,82.88,1.07,129.03,0.00,0.00,175.64,705.14,NA
2020-01-04 00:00:00,74.94,154.43,30.35,60.43,56.82,23.01,6.28,0.92,37.42,NA,NA,NA,NA,NA,NA,16.70,75.73,1.36,92.38,0.00,0.00,230.16,704.58,NA
2020-01-05 00:00:00,53.56,89.74,18.31,60.08,46.84,17.15,7.44,0.84,38.46,NA,NA,NA,NA,NA,NA,16.93,68.74,1.53,80.49,0.00,0.20,247.47,705.58,NA
2020-01-06 00:00:00,46.68,108.22,29.08,65.04,58.24,16.80,11.50,0.83,40.10,NA,NA,NA,NA,NA,NA,19.21,53.07,1.16,122.59,0.00,0.00,232.53,705.58,NA
2020-01-07 00:00:00,56.29,133.68,19.20,68.55,52.07,19.80,9.52,1.15,39.65,NA,NA,NA,NA,NA,NA,22.20,56.22,1.01,174.01,0.00,0.00,214.75,703.16,NA
2020-01-08 00:00:00,83.92,166.56,25.08,70.03,57.64,24.43,16.75,1.21,36.19,NA,NA,NA,NA,NA,NA,21.18,70.05,1.27,221.62,0.00,0.00,210.35,701.55,NA
2020-01-09 00:00:00,62.41,112.73,11.59,53.62,37.95,20.01,13.07,0.69,33.07,NA,NA,NA,NA,NA,NA,15.67,62.14,1.91,119.26,0.00,0.00,246.69,705.60,NA
2020-01-10 00:00:00,48.52,87.23,12.90,55.12,39.81,18.88,14.02,0.70,33.53,NA,NA,NA,NA,NA,NA,14.29,60.71,1.80,79.30,0.00,0.00,251.70,706.32,NA
2020-01-11 00:00:00,50.54,100.32,22.03,62.93,51.38,19.29,12.29,0.75,34.08,NA,NA,NA,NA,NA,NA,17.21,56.69,1.29,99.50,0.00,0.00,232.96,705.72,NA
2020-01-12 00:00:00,69.67,155.33,55.37,80.72,87.95,24.59,10.06,1.07,35.63,NA,NA,NA,NA,NA,NA,20.48,58.24,0.71,111.46,0.00,0.00,219.10,703.98,NA
2020-01-13 00:00:00,75.59,155.95,55.90,80.92,88.49,25.50,9.12,1.09,34.78,NA,NA,NA,NA,NA,NA,21.58,61.70,1.02,218.20,0.00,0.00,209.39,701.38,NA
2020-01-14 00:00:00,83.75,163.69,40.18,67.11,68.37,25.90,19.59,1.14,32.09,NA,NA,NA,NA,NA,NA,21.10,75.60,0.74,197.29,0.00,0.00,190.14,701.61,NA
2020-01-15 00:00:00,64.11,123.45,11.02,46.55,33.72,22.64,10.27,0.81,31.37,NA,NA,NA,NA,NA,NA,21.70,72.96,1.38,154.09,0.00,0.00,202.09,701.52,NA
2020-01-16 00:00:00,57.18,115.60,24.05,60.83,51.90,18.16,7.71,0.99,30.15,NA,NA,NA,NA,NA,NA,19.07,61.73,1.46,264.05,0.00,0.00,215.74,701.45,NA
2020-01-17 00:00:00,76.07,125.17,14.05,60.65,43.68,21.43,8.18,0.81,31.78,NA,NA,NA,NA,NA,NA,16.71,68.99,1.33,159.69,0.00,0.00,228.88,703.69,NA
2020-01-18 00:00:00,71.70,120.54,17.19,64.65,48.36,20.73,8.23,0.93,31.22,NA,NA,NA,NA,NA,NA,16.74,70.78,1.37,107.85,0.00,0.00,244.54,704.16,NA
2020-01-19 00:00:00,54.49,95.49,8.55,58.17,37.90,17.29,8.43,0.52,30.68,NA,NA,NA,NA,NA,NA,16.36,66.26,1.63,91.71,0.00,0.00,249.46,705.30,NA
2020-01-20 00:00:00,54.48,110.03,14.07,65.67,46.37,17.31,8.33,0.90,31.41,NA,NA,NA,NA,NA,NA,17.44,64.90,1.30,88.80,0.00,0.00,241.75,704.60,NA
2020-01-21 00:00:00,68.47,164.37,11.67,65.68,44.31,22.45,15.22,0.72,30.21,NA,NA,NA,NA,NA,NA,21.86,64.44,1.23,169.26,0.00,0.00,202.43,703.53,NA
2020-01-22 00:00:00,71.76,130.66,5.19,42.95,26.89,25.98,8.23,0.85,29.70,NA,NA,NA,NA,NA,NA,21.21,78.86,1.44,126.06,0.00,0.00,194.63,705.42,NA
2020-01-23 00:00:00,52.33,98.40,14.11,70.57,49.01,25.48,10.86,0.79,30.14,NA,NA,NA,NA,NA,NA,18.45,60.57,1.96,77.02,0.00,0.00,229.69,706.50,NA
2020-01-24 00:00:00,43.24,107.83,23.74,105.62,75.48,33.87,10.92,0.97,30.12,NA,NA,NA,NA,NA,NA,19.78,52.74,1.20,118.44,0.00,0.00,228.24,704.84,NA
2020-01-25 00:00:00,75.58,169.01,72.04,131.37,128.45,39.95,21.82,1.05,30.84,NA,NA,NA,NA,NA,NA,20.51,60.67,0.78,163.45,0.00,0.00,220.57,703.81,NA
2020-01-26 00:00:00,74.53,178.10,61.67,138.64,123.87,43.31,6.46,1.38,29.06,NA,NA,NA,NA,NA,NA,21.95,58.04,0.80,125.27,0.00,0.00,224.45,702.41,NA
2020-01-27 00:00:00,33.79,112.52,18.26,85.29,60.20,36.31,8.82,0.51,30.76,NA,NA,NA,NA,NA,NA,22.85,51.38,1.41,158.03,0.00,0.00,258.81,700.62,NA
2020-01-28 00:00:00,48.39,129.08,31.16,79.52,67.62,18.73,8.03,1.39,30.33,NA,NA,NA,NA,NA,NA,21.59,58.97,1.35,259.11,0.00,0.00,140.06,701.43,NA
2020-01-29 00:00:00,44.18,132.94,17.33,61.17,46.63,18.69,8.98,0.82,30.18,NA,NA,NA,NA,NA,NA,19.66,59.05,1.05,200.03,0.00,0.00,221.30,703.43,NA
2020-01-30 00:00:00,36.50,90.68,10.27,57.95,39.18,21.14,6.76,0.60,30.34,NA,NA,NA,NA,NA,NA,18.14,52.41,1.68,101.80,0.00,0.00,238.99,704.55,NA
2020-01-31 00:00:00,36.19,92.67,16.84,62.89,47.15,18.80,10.76,0.82,31.19,NA,NA,NA,NA,NA,NA,18.57,48.65,1.32,103.96,0.00,0.00,245.16,702.32,NA
2020-02-01 00:00:00,31.47,83.57,10.80,60.37,40.89,19.42,8.78,0.67,30.59,NA,NA,NA,NA,NA,NA,18.81,50.08,1.60,85.48,0.00,0.00,233.73,703.89,NA
2020-02-02 00:00:00,26.96,74.27,7.54,53.89,34.80,16.46,9.31,0.57,30.89,NA,NA,NA,NA,NA,NA,18.51,50.22,1.80,77.18,0.00,0.00,241.69,705.36,NA
2020-02-03 00:00:00,36.01,96.48,12.21,60.09,41.88,18.43,13.56,0.83,31.75,NA,NA,NA,NA,NA,NA,19.88,55.58,1.54,87.61,0.00,0.00,215.17,703.74,NA
2020-02-04 00:00:00,66.49,147.68,31.25,74.89,65.24,23.89,23.18,1.03,30.93,NA,NA,NA,NA,NA,NA,21.61,58.23,0.96,188.38,0.00,0.00,223.30,701.92,NA
2020-02-05 00:00:00,54.89,114.22,15.84,64.04,46.94,23.62,11.48,0.88,32.17,NA,NA,NA,NA,NA,NA,20.54,61.48,1.38,104.23,0.00,0.00,232.99,702.84,NA
2020-02-06 00:00:00,52.94,107.92,12.09,61.53,42.55,23.71,14.16,0.64,31.86,NA,NA,NA,NA,NA,NA,20.27,58.92,1.21,114.74,0.00,0.00,270.66,702.11,NA
2020-02-07 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-02-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-02-09 00:00:00,36.90,85.07,12.08,82.15,53.51,13.46,8.16,0.96,32.68,NA,NA,NA,NA,NA,NA,19.53,41.80,1.69,71.93,0.00,0.00,106.33,705.87,NA
2020-02-10 00:00:00,58.97,120.31,34.07,74.73,67.45,17.11,16.28,0.81,34.17,NA,NA,NA,NA,NA,NA,19.85,50.79,1.29,97.68,0.00,0.00,229.05,704.84,NA
2020-02-11 00:00:00,56.80,119.72,26.59,81.73,65.09,18.50,16.13,1.02,32.98,NA,NA,NA,NA,NA,NA,22.37,51.86,1.16,105.18,0.00,0.00,204.29,704.80,NA
