Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,56.69,94.98,7.05,54.46,34.70,21.65,14.36,0.94,46.99,NA,NA,NA,NA,NA,NA,17.95,69.69,1.12,103.03,0.00,0.00,191.74,707.74,NA
2022-01-02 00:00:00,59.73,95.73,7.26,52.95,34.07,22.02,10.94,0.84,53.94,NA,NA,NA,NA,NA,NA,18.85,69.21,1.19,97.21,0.00,0.00,213.15,706.43,NA
2022-01-03 00:00:00,59.53,102.36,7.48,55.29,35.49,20.83,12.23,0.89,54.33,NA,NA,NA,NA,NA,NA,18.78,68.68,1.32,100.61,0.00,0.00,216.17,705.70,NA
2022-01-04 00:00:00,61.65,125.34,12.90,69.19,47.29,20.83,15.49,1.21,53.19,NA,NA,NA,NA,NA,NA,20.36,60.90,1.01,118.74,0.00,0.00,202.04,705.01,NA
2022-01-05 00:00:00,67.28,141.61,8.20,60.42,38.80,22.82,18.81,0.98,60.30,NA,NA,NA,NA,NA,NA,21.38,57.08,1.17,146.14,0.00,0.00,199.23,703.41,NA
2022-01-06 00:00:00,84.01,148.41,10.00,63.31,41.81,28.92,13.72,0.97,53.64,NA,NA,NA,NA,NA,NA,19.99,70.73,1.11,194.23,0.05,4.90,175.30,702.90,NA
2022-01-07 00:00:00,53.61,84.69,6.34,46.66,29.97,23.90,14.00,0.80,71.81,NA,NA,NA,NA,NA,NA,18.72,76.23,1.38,124.76,0.24,22.80,195.68,702.70,NA
2022-01-08 00:00:00,62.70,100.17,11.42,55.79,38.96,27.59,10.95,1.09,64.25,NA,NA,NA,NA,NA,NA,19.48,76.62,0.94,202.43,0.00,0.00,208.82,702.57,NA
2022-01-09 00:00:00,38.22,70.06,13.47,55.57,40.50,17.50,14.16,0.85,62.24,NA,NA,NA,NA,NA,NA,15.92,64.93,1.01,246.34,0.02,1.50,216.29,702.69,NA
2022-01-10 00:00:00,34.51,63.99,6.35,46.95,30.14,18.52,12.63,0.58,61.11,NA,NA,NA,NA,NA,NA,14.05,65.11,1.35,126.68,0.00,0.00,249.11,704.16,NA
2022-01-11 00:00:00,67.14,99.58,7.20,46.58,30.63,22.74,15.03,0.77,50.68,NA,NA,NA,NA,NA,NA,11.32,80.29,1.35,130.61,0.00,0.00,190.49,704.38,NA
2022-01-12 00:00:00,65.68,106.58,8.08,56.78,36.76,21.76,15.70,0.88,57.55,NA,NA,NA,NA,NA,NA,13.08,68.60,1.14,119.52,0.00,0.20,245.29,703.93,NA
2022-01-13 00:00:00,59.44,95.32,6.38,51.34,32.49,22.43,14.50,0.73,60.22,NA,NA,NA,NA,NA,NA,14.40,66.97,1.52,101.31,0.00,0.00,239.52,703.23,NA
2022-01-14 00:00:00,64.84,96.92,6.38,45.33,29.29,20.35,14.77,0.69,58.96,NA,NA,NA,NA,NA,NA,15.14,68.44,1.52,103.41,0.00,0.00,230.19,703.35,NA
2022-01-15 00:00:00,73.68,107.57,5.50,46.91,29.43,24.26,15.49,0.72,65.16,NA,NA,NA,NA,NA,NA,14.88,69.21,1.63,95.58,0.00,0.00,234.92,704.72,NA
2022-01-16 00:00:00,82.26,114.48,5.63,48.22,30.24,25.16,13.89,0.67,61.24,NA,NA,NA,NA,NA,NA,15.49,71.19,1.48,87.12,0.00,0.00,236.55,705.73,NA
2022-01-17 00:00:00,64.02,102.35,8.97,55.14,36.61,20.85,15.85,0.94,48.59,NA,NA,NA,NA,NA,NA,17.00,69.80,1.07,133.16,0.00,0.00,230.06,706.38,NA
2022-01-18 00:00:00,73.09,120.80,9.77,58.27,38.94,21.22,17.05,0.97,55.63,NA,NA,NA,NA,NA,NA,17.81,68.19,1.01,144.22,0.00,0.00,231.48,705.15,NA
2022-01-19 00:00:00,70.06,148.03,50.86,103.19,91.82,16.72,21.45,1.56,55.35,NA,NA,NA,NA,NA,NA,17.41,46.34,0.74,138.53,0.00,0.00,240.33,703.21,NA
2022-01-20 00:00:00,69.03,156.82,24.27,87.43,66.23,23.20,17.92,1.24,35.60,NA,NA,NA,NA,NA,NA,19.68,51.45,1.29,215.08,0.00,0.00,235.91,700.49,NA
2022-01-21 00:00:00,54.46,117.94,11.14,67.13,44.77,20.56,18.85,0.87,45.87,NA,NA,NA,NA,NA,NA,20.27,57.72,1.04,223.25,0.00,0.00,231.49,700.92,NA
2022-01-22 00:00:00,41.92,109.16,8.70,55.67,36.69,20.89,14.81,0.70,32.12,NA,NA,NA,NA,NA,NA,18.84,71.84,1.58,230.96,0.01,1.20,180.68,NA,NA
2022-01-23 00:00:00,81.54,316.82,7.52,52.57,34.07,15.30,14.39,0.55,46.26,NA,NA,NA,NA,NA,NA,16.23,56.70,1.58,253.70,0.00,0.00,227.82,700.40,NA
2022-01-24 00:00:00,76.30,302.97,6.35,56.30,35.11,17.66,16.31,0.72,43.51,NA,NA,NA,NA,NA,NA,14.15,56.32,1.22,160.62,0.00,0.00,241.23,701.11,NA
