Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,71.76,148.17,3.12,18.82,11.53,24.27,19.29,1.01,26.75,,,,,,,13.32,91.48,0.37,191.22,0.0,0.0,63.97,745.4,
2024-01-02,77.46,132.36,3.15,17.76,11.01,23.56,19.93,1.05,31.63,,,,,,,13.19,87.88,0.39,172.46,0.0,0.0,144.8,744.85,
2024-01-03,175.66,261.69,3.19,23.1,13.88,31.0,19.1,1.0,28.35,,,,,,,13.85,86.21,0.38,200.12,0.0,0.0,100.71,744.22,
2024-01-04,193.15,327.92,3.19,28.92,16.97,41.12,20.08,1.05,24.17,,,,,,,13.16,88.52,0.49,208.05,0.0,0.0,135.16,744.68,
2024-01-05,65.41,169.87,3.18,27.97,16.46,32.06,21.67,1.14,22.64,,,,,,,13.69,88.51,0.36,210.39,0.0,0.0,121.09,744.76,
2024-01-06,97.39,198.68,3.17,29.85,17.46,34.07,19.45,1.02,28.56,,,,,,,14.54,85.65,0.43,260.28,0.0,0.0,179.6,746.14,
2024-01-07,94.09,184.38,3.27,27.96,16.53,33.9,18.52,0.97,26.77,,,,,,,14.25,86.44,0.38,177.49,0.0,0.0,227.05,746.68,
2024-01-08,83.68,231.33,3.15,26.26,15.52,32.88,17.95,0.91,27.07,,,,,,,14.38,87.08,0.36,146.21,0.0,0.0,212.59,746.58,
2024-01-09,108.99,178.11,3.19,29.72,17.41,32.18,16.07,0.87,18.83,,,,,,,13.7,93.02,0.55,231.92,0.33,0.33,91.43,746.32,
2024-01-10,133.81,199.78,3.25,23.02,13.82,27.5,20.42,1.31,17.06,,,,,,,13.37,84.79,0.76,238.43,0.0,0.0,241.47,745.36,
2024-01-11,151.03,212.54,3.22,28.35,16.59,27.04,16.79,1.63,18.56,,,,,,,12.97,85.04,0.45,233.43,0.0,0.0,256.0,745.67,
2024-01-12,143.57,215.51,3.21,34.31,19.85,27.44,18.31,1.55,18.49,,,,,,,13.68,79.02,0.38,177.45,0.0,0.0,252.22,744.81,
