Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,178.55,286.05,7.03,42.38,28.26,19.18,14.79,1.41,82.21,3.55,11.18,,,1.64,3.01,23.56,69.55,0.69,166.34,0.0,0.0,121.18,,
2024-01-02,154.19,231.38,2.48,32.72,19.42,17.65,8.02,1.34,83.51,2.82,7.83,,,0.89,1.83,23.27,72.84,0.78,87.0,0.0,0.0,116.12,,
2024-01-03,129.49,206.99,3.23,36.03,21.79,15.25,7.64,1.0,79.59,2.38,7.39,,,1.0,1.55,22.58,68.38,0.89,126.52,0.0,0.0,118.06,,
2024-01-04,123.49,196.52,3.54,35.36,21.69,15.35,10.66,0.9,83.32,2.17,7.37,,,0.68,1.34,22.88,65.13,0.74,129.22,0.0,0.0,122.43,,
2024-01-05,124.72,210.81,3.31,36.34,22.03,15.17,9.86,0.94,85.98,2.46,8.21,,,0.92,1.54,23.43,66.95,0.73,170.01,0.0,0.0,120.6,,
2024-01-06,154.54,248.99,3.87,36.99,22.83,15.04,9.39,1.09,89.64,2.98,8.8,,,1.27,1.86,23.52,67.57,0.83,137.98,0.0,0.0,115.2,,
2024-01-07,154.4,247.75,2.88,35.23,21.08,13.68,9.87,1.43,82.48,2.84,7.73,,,1.21,1.82,23.48,65.46,0.88,113.38,0.0,0.0,104.83,,
2024-01-08,175.13,275.49,3.86,32.9,20.64,15.06,9.25,1.42,82.45,3.11,6.79,,,0.97,1.42,23.39,72.48,0.87,152.65,0.0,0.0,97.08,,
2024-01-09,159.66,251.74,3.84,33.49,20.94,15.61,9.6,1.47,82.05,2.95,6.63,,,1.33,1.54,23.6,73.35,0.87,163.21,0.02,0.02,110.44,,
2024-01-10,139.05,219.95,4.26,35.61,22.41,17.57,12.82,1.42,82.85,2.95,7.9,,,1.19,1.52,24.01,80.74,0.73,125.39,0.0,0.0,108.52,,
2024-01-11,115.05,176.23,2.39,26.32,15.95,19.1,11.55,1.34,84.79,2.27,5.69,,,0.64,0.93,24.83,79.75,0.82,99.04,0.0,0.0,106.61,,
2024-01-12,102.14,162.82,1.75,29.01,16.85,12.2,11.48,1.22,106.55,1.84,5.25,,,0.6,0.73,23.81,63.82,1.0,66.21,0.0,0.0,113.33,,
2024-01-13,89.81,144.54,2.01,30.79,17.99,13.41,10.36,1.28,129.09,1.75,5.2,,,0.51,0.61,23.0,61.67,0.93,78.1,0.0,0.0,122.55,,
2024-01-14,106.26,199.8,2.46,32.04,19.04,14.95,8.42,1.25,96.08,1.88,6.93,,,0.76,1.23,24.34,66.66,0.7,138.84,0.0,0.0,119.53,,
2024-01-15,101.85,205.95,2.46,23.99,14.76,18.45,5.31,1.33,95.93,1.92,4.89,,,0.48,0.68,24.02,79.42,0.97,91.54,0.0,0.0,92.77,,
2024-01-16,152.1,334.23,1.56,20.02,11.92,17.06,6.93,1.43,111.13,2.37,4.21,,,0.58,0.44,24.2,80.55,1.29,66.11,0.0,0.0,105.98,,
2024-01-17,113.34,203.84,1.99,20.16,12.35,15.1,5.6,1.2,79.03,1.97,5.32,,,0.4,0.63,25.33,80.48,1.05,85.28,0.0,0.0,116.9,,
2024-01-18,64.7,116.78,3.05,15.53,9.07,16.06,2.67,0.97,52.16,1.09,2.67,,,0.17,0.33,24.09,76.06,1.41,104.3,0.0,0.0,89.58,,
2024-01-19,83.94,151.27,1.61,21.87,12.03,25.86,4.23,1.17,76.39,1.81,4.04,,,0.32,0.54,23.61,75.34,1.47,57.86,0.0,0.0,156.17,,
2024-01-20,117.98,212.4,1.54,20.71,12.27,14.84,5.54,1.27,85.38,2.01,3.5,,,0.23,0.28,22.97,79.61,1.28,70.06,0.0,0.0,135.21,,
2024-01-21,127.95,230.39,2.07,26.26,15.66,13.58,7.45,1.36,94.65,2.42,3.93,,,0.35,0.48,22.77,84.38,1.36,40.6,0.01,0.01,84.9,,
2024-01-22,162.64,292.76,1.55,31.49,18.01,10.27,11.57,1.3,98.79,2.28,4.16,,,0.31,0.46,22.03,69.06,1.24,62.95,0.02,0.02,103.56,,
2024-01-23,118.92,214.07,2.03,29.49,17.33,12.51,10.65,1.25,110.89,1.49,4.41,,,0.29,0.43,22.7,64.21,0.95,77.43,0.0,0.0,91.21,,
2024-01-24,90.5,163.13,1.89,25.96,15.34,14.92,4.87,1.31,93.84,1.65,3.55,,,0.32,0.5,20.57,88.27,1.57,37.86,0.2,0.2,57.77,,
2024-01-25,79.46,142.93,2.25,29.37,17.44,14.3,5.43,1.37,78.02,1.94,4.97,,,0.73,1.06,20.7,87.42,1.27,29.74,0.0,0.0,87.84,,
2024-01-26,133.91,241.09,5.03,39.87,25.31,14.96,9.37,1.55,95.07,2.57,9.18,,,0.86,1.94,22.16,74.53,0.85,70.76,0.0,0.0,124.89,,
2024-01-27,129.27,232.67,2.71,40.38,23.68,15.49,15.79,1.28,104.28,2.4,8.83,,,0.9,1.64,22.82,69.71,0.66,129.22,0.0,0.0,127.58,,
2024-01-28,128.85,232.11,2.4,40.05,23.25,15.62,18.84,1.43,106.53,2.13,5.94,,,0.61,1.19,23.26,71.03,0.68,126.85,0.0,0.0,128.43,,
2024-01-29,114.59,206.41,4.68,40.34,25.26,15.31,10.97,1.42,102.85,2.03,6.04,,,0.64,1.35,23.67,75.06,0.87,160.8,0.0,0.0,117.58,,
2024-01-30,64.9,116.54,4.04,28.63,18.51,17.79,6.37,0.88,85.95,1.19,5.23,,,0.57,1.23,25.84,72.71,1.25,199.22,0.0,0.0,113.44,,
2024-01-31,52.39,94.21,4.3,26.18,17.42,15.57,5.16,1.37,62.52,1.28,4.66,,,0.46,1.13,24.9,74.02,1.19,212.07,0.0,0.0,117.71,,
2024-02-01,35.05,63.1,4.07,20.82,14.39,16.21,2.8,1.24,45.19,1.14,4.58,,,0.44,0.98,25.3,72.45,1.23,185.64,0.0,0.0,128.8,,
2024-02-02,37.95,68.18,4.33,19.21,13.74,18.64,4.02,1.13,44.32,1.07,4.87,,,0.46,0.93,26.3,80.9,0.94,183.54,0.0,0.0,113.9,,
2024-02-03,46.02,82.9,3.27,22.61,14.69,21.66,16.43,1.05,40.22,1.01,4.37,,,0.37,0.67,26.63,72.62,0.84,142.97,0.0,0.0,148.54,,
2024-02-04,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-02-05,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-02-06,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-02-07,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-02-08,75.14,135.3,1.72,34.57,17.73,12.07,12.06,1.18,93.36,1.37,4.96,,,0.62,0.99,25.33,55.49,0.98,95.04,0.0,0.0,74.72,,
2024-02-09,61.59,110.84,1.77,27.42,16.02,12.59,12.43,1.13,107.58,1.23,4.12,,,0.73,0.72,23.93,54.02,1.15,86.4,0.0,0.0,114.83,,
2024-02-10,77.56,139.46,2.12,31.06,18.23,14.46,13.08,1.21,112.0,1.4,5.51,,,0.59,1.04,23.98,58.41,0.89,136.21,0.0,0.0,114.4,,
2024-02-11,95.26,171.26,3.05,34.11,20.63,16.32,10.03,0.99,109.41,1.8,7.33,,,1.48,1.7,25.03,65.09,0.83,110.63,0.0,0.0,114.58,,
2024-02-12,77.7,139.62,2.53,26.08,15.92,16.48,7.26,1.19,105.79,1.54,6.07,,,0.61,1.12,26.13,65.5,0.88,175.08,0.0,0.0,121.86,,
2024-02-13,79.05,142.24,1.69,16.81,10.31,15.78,5.32,1.13,95.98,1.25,3.84,,,0.38,0.56,25.92,69.88,0.94,117.04,0.0,0.0,121.8,,
2024-02-14,76.62,135.86,2.03,10.05,7.0,15.93,3.43,1.12,91.93,1.22,3.68,,,0.51,0.61,26.23,73.83,1.05,186.68,0.05,0.05,109.79,,
2024-02-15,60.36,108.25,2.7,10.03,7.53,16.94,2.31,1.14,71.61,1.08,4.2,,,0.4,0.66,26.99,71.88,1.01,135.55,0.0,0.0,130.7,,
2024-02-16,83.54,137.04,1.79,8.82,5.89,18.65,5.14,1.18,89.71,1.28,3.56,,,0.29,0.43,26.47,68.41,1.07,92.85,0.0,0.0,116.21,,
2024-02-17,112.56,178.73,2.19,11.96,8.14,15.32,4.2,1.22,78.27,1.78,4.1,,,0.34,0.62,27.42,75.01,0.96,190.58,0.0,0.0,115.33,,
2024-02-18,70.21,111.53,3.77,9.63,8.13,11.03,2.78,1.29,36.77,1.18,3.28,,,0.31,0.64,27.48,76.77,1.25,174.49,0.0,0.0,99.94,,
2024-02-19,54.34,98.22,3.13,7.47,6.47,12.31,2.38,1.18,32.15,0.81,2.88,,,0.26,0.54,28.4,79.95,1.33,168.45,0.0,0.0,107.73,,
2024-02-20,54.52,117.97,3.95,11.29,9.22,15.39,2.92,1.24,41.42,1.1,3.86,,,0.46,0.83,29.63,74.86,1.14,209.2,0.0,0.0,112.96,,
2024-02-21,46.6,123.03,5.01,18.25,13.14,19.51,4.32,1.2,55.98,0.94,4.23,,,0.48,0.84,30.0,66.01,1.2,206.8,0.0,0.0,106.36,,
2024-02-22,42.41,104.81,3.73,9.21,7.67,19.51,4.58,1.03,55.63,0.75,3.36,,,0.36,0.64,29.52,71.26,1.78,209.27,0.0,0.0,139.79,,
2024-02-23,67.68,142.24,1.96,9.32,6.42,17.56,6.13,1.13,70.41,0.95,2.95,,,0.27,0.37,28.51,72.14,1.49,119.71,0.0,0.0,172.12,,
2024-02-24,61.63,105.13,1.59,10.78,7.02,14.79,7.91,1.13,79.28,1.14,3.47,,,0.23,0.35,27.01,73.29,1.43,61.35,0.0,0.0,111.62,,
2024-02-25,72.91,114.89,1.78,12.33,8.01,15.62,6.12,1.19,78.83,1.28,3.87,,,0.27,0.4,26.26,75.01,1.33,50.51,0.08,0.08,142.24,,
2024-02-26,61.33,107.28,1.47,12.03,7.6,17.68,7.1,1.13,90.03,1.1,3.56,,,0.34,0.39,26.91,67.13,1.15,63.21,0.0,0.0,199.34,,
2024-02-27,76.65,163.11,2.87,23.51,14.84,20.16,10.68,1.24,95.13,1.42,5.22,,,1.35,1.08,28.09,63.52,0.85,165.84,0.0,0.0,143.77,,
2024-02-28,78.16,148.81,3.7,16.2,11.62,22.4,7.58,1.29,84.53,1.85,4.47,,,0.53,0.88,29.26,66.09,1.39,203.77,0.0,0.0,110.94,,
2024-02-29,69.14,139.08,2.73,11.76,8.48,18.89,7.29,1.18,58.26,1.16,4.3,,,0.45,0.68,29.61,74.59,1.04,129.67,0.0,0.0,145.12,,
2024-03-01,53.19,113.24,2.84,5.89,5.37,13.18,3.24,1.24,34.28,0.76,2.95,,,0.23,0.48,29.58,74.85,1.11,178.3,0.0,0.0,150.99,,
2024-03-02,52.17,114.8,3.12,6.87,6.2,19.6,3.35,1.22,33.82,1.0,3.22,,,0.29,0.59,29.32,76.11,1.21,191.69,0.0,0.0,136.03,,
2024-03-03,47.58,100.78,3.24,6.34,5.81,16.03,3.24,1.17,42.19,0.63,2.74,,,0.24,0.52,29.7,73.83,1.42,176.21,0.0,0.0,248.98,,
2024-03-04,40.64,91.1,4.44,6.4,6.67,13.87,2.88,1.18,38.3,0.58,2.63,,,0.24,0.47,29.77,73.9,1.54,188.26,0.0,0.0,235.69,,
2024-03-05,48.76,85.09,2.97,6.59,5.64,12.35,2.53,1.22,42.26,0.7,2.74,,,0.31,0.52,30.25,82.07,1.12,142.95,0.03,0.03,215.51,,
2024-03-06,47.06,79.83,2.05,5.26,4.4,12.56,3.4,1.15,37.22,0.57,2.43,,,0.21,0.38,30.14,80.01,1.11,123.0,0.0,0.0,218.69,,
2024-03-07,35.29,70.7,3.16,8.04,6.66,14.5,2.74,1.21,37.18,0.73,3.76,,,0.51,0.88,29.35,81.6,0.98,141.61,0.08,0.08,184.21,,
2024-03-08,67.74,117.49,1.87,14.13,9.02,14.6,11.06,1.32,69.85,1.25,4.13,,,0.6,0.97,28.66,69.03,1.0,84.57,0.0,0.0,165.57,,
2024-03-09,77.47,160.49,2.25,21.31,13.17,11.08,12.62,1.1,96.43,1.33,5.35,,,0.84,1.22,29.45,57.86,0.99,154.28,0.0,0.0,251.2,,
2024-03-10,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-03-11,30.78,86.83,3.38,9.15,7.01,20.2,6.1,1.13,54.39,0.6,4.15,,,0.32,0.74,30.13,75.93,1.7,190.42,0.0,0.0,216.81,,
2024-03-12,45.05,96.82,2.83,7.52,6.18,20.15,4.68,1.21,53.48,1.0,3.17,,,0.26,0.51,30.17,80.87,1.62,206.49,0.0,0.0,173.64,,
2024-03-13,38.04,87.32,4.14,5.71,5.91,10.46,2.18,1.16,39.22,0.4,2.05,,,0.21,0.4,30.29,85.73,1.74,190.22,0.0,0.0,198.6,,
