Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,82.52,120.55,2.82,19.47,12.44,8.71,10.67,,32.13,,,,,,,19.53,77.8,,,0.0,0.0,,,
2024-01-02,118.71,178.56,4.4,23.02,15.63,10.94,11.06,,31.37,,,,,,,18.83,82.81,,,0.0,0.0,,,
2024-01-03,106.77,163.02,6.58,23.54,17.7,12.39,8.97,,29.6,,,,,,,18.9,80.17,,,0.0,0.0,,,
2024-01-04,84.5,144.48,4.37,24.71,16.5,11.56,11.19,,31.11,,,,,,,18.98,78.83,,,0.0,0.0,,,
2024-01-05,86.77,148.1,9.49,24.77,20.35,14.25,10.65,,43.72,,,,,,,18.33,79.94,,,0.0,0.0,,,
2024-01-06,105.97,163.23,7.17,25.2,18.91,13.24,9.76,,36.26,,,,,,,18.06,78.72,,,0.0,0.0,,,
2024-01-07,100.56,152.13,7.12,28.66,20.37,14.26,10.06,,34.18,,,,,,,18.03,76.58,,,0.0,0.0,,,
2024-01-08,105.32,159.28,2.87,24.71,15.37,10.76,7.97,,37.94,,,,,,,18.0,78.56,,,0.0,0.0,,,
2024-01-09,143.44,238.72,3.55,22.17,14.55,10.18,9.05,,29.51,,,,,,,16.83,86.01,,,0.0,0.0,,,
2024-01-10,148.65,270.68,2.28,21.68,13.29,9.3,9.82,,31.1,,,,,,,17.14,89.55,,,0.0,0.0,,,
2024-01-11,142.83,256.02,8.95,21.05,18.17,12.72,6.3,,26.44,,,,,,,17.02,88.16,,,0.0,0.0,,,
2024-01-12,163.92,267.89,7.03,24.94,18.7,13.1,11.41,,33.91,,,,,,,15.28,88.87,,,0.0,0.0,,,
2024-01-13,134.72,230.21,3.95,18.32,12.71,8.89,10.77,,60.52,,,,,,,17.18,83.07,,,0.0,0.0,,,
2024-01-14,138.23,199.27,4.51,24.64,16.77,11.75,8.78,,35.5,,,,,,,17.08,85.72,,,0.0,0.0,,,
2024-01-15,152.13,220.46,4.51,22.07,15.12,10.58,9.92,,32.6,,,,,,,17.5,82.69,,,0.0,0.0,,,
2024-01-16,102.26,171.76,2.25,15.3,9.8,6.87,10.31,,18.92,,,,,,,15.9,91.82,,,0.0,0.0,,,
2024-01-17,134.73,218.19,6.56,19.58,15.16,10.61,9.59,,35.91,,,,,,,15.86,87.35,,,0.0,0.0,,,
2024-01-18,130.63,203.54,7.4,27.54,20.67,14.47,10.24,,37.64,,,,,,,15.95,84.43,,,0.0,0.0,,,
2024-01-19,137.44,224.51,10.37,31.6,24.19,16.93,8.16,1.26,34.43,0.1,0.37,,,2.36,2.98,16.37,81.98,1.13,139.0,0.0,0.0,,,
2024-01-20,115.88,206.24,7.93,28.19,21.45,15.02,12.02,1.57,28.22,0.18,0.47,,,2.91,3.64,17.01,77.35,1.57,153.73,0.0,0.0,,,
2024-01-21,135.42,266.68,3.56,17.82,12.37,8.66,9.83,1.29,34.29,0.1,0.37,,,2.38,2.99,17.47,77.56,2.06,223.3,0.0,0.0,,,
2024-01-22,192.08,348.74,3.46,17.5,12.13,8.49,11.57,1.52,32.15,0.17,0.45,,,2.81,3.51,14.89,86.25,1.89,247.24,0.0,0.0,19.0,,
2024-01-23,121.36,226.13,5.62,25.02,17.87,12.51,10.79,1.41,24.83,0.12,0.41,,,2.61,3.28,16.35,82.2,1.81,190.49,0.18,0.18,27.7,,
2024-01-24,116.48,250.65,4.44,27.54,18.25,12.77,11.17,1.46,28.52,0.14,0.43,,,2.71,3.39,17.61,79.43,1.64,179.33,0.0,0.0,47.65,,
2024-01-25,118.98,218.75,4.12,29.24,19.03,13.32,14.5,1.9,28.59,0.2,0.55,,,3.51,4.4,17.68,81.03,1.55,196.45,0.18,0.17,60.84,,
2024-01-26,116.24,234.03,5.94,28.24,19.85,13.9,8.94,1.17,30.85,0.1,0.32,,,2.17,2.71,16.93,78.66,1.67,126.25,0.0,0.0,69.47,,
2024-01-27,110.68,198.16,8.45,25.61,20.49,14.34,9.1,1.19,26.88,0.1,0.33,,,2.2,2.76,16.79,80.55,1.74,132.47,0.0,0.0,73.47,,
2024-01-28,112.17,228.03,10.96,28.76,24.21,16.95,11.02,1.44,26.61,0.13,0.42,,,2.66,3.35,16.45,82.11,1.62,127.17,0.0,0.0,74.77,,
2024-01-29,95.91,199.72,12.47,31.21,26.74,18.72,9.67,1.27,31.67,0.1,0.37,,,2.34,2.94,17.39,77.49,1.62,114.62,0.0,0.0,84.05,,
2024-01-30,84.0,186.0,7.45,27.83,20.87,14.6,10.14,1.33,29.53,0.11,0.38,,,2.46,3.08,17.56,75.76,1.62,202.67,0.0,0.0,72.21,,
2024-01-31,117.6,269.54,10.16,26.76,22.5,15.75,12.18,1.54,28.34,0.18,0.46,,,2.95,3.7,17.07,79.71,1.76,102.14,0.0,0.0,43.78,,
2024-02-01,120.0,237.18,8.46,29.05,22.33,15.63,11.76,1.0,24.02,0.2,0.56,,,3.63,4.56,17.32,80.33,1.98,62.58,0.0,0.0,48.01,,
2024-02-02,85.64,193.27,9.82,20.53,17.11,11.98,14.51,1.58,34.24,0.2,0.55,,,3.51,4.4,17.91,79.47,2.01,151.11,0.01,0.01,72.11,,
2024-02-03,69.06,145.28,13.2,13.4,6.26,4.39,27.2,0.99,33.4,1.9,5.93,,,38.95,48.88,17.66,76.59,2.25,143.51,0.0,0.0,82.21,,
2024-02-04,82.89,178.1,51.78,28.47,17.8,12.47,49.64,1.11,29.21,3.38,9.98,,,64.15,80.49,18.15,75.72,2.09,78.15,0.0,0.0,81.86,,
2024-02-05,84.06,221.34,3.59,17.72,12.34,8.64,9.32,0.86,28.99,0.09,0.25,,,5.87,7.38,17.86,73.51,2.17,91.48,0.0,0.0,234.35,,
2024-02-06,91.84,215.22,6.3,26.3,19.11,13.38,4.36,1.22,22.71,0.15,0.47,,,4.47,5.61,17.49,78.19,1.83,133.96,0.0,0.0,311.52,,
2024-02-07,88.92,180.34,4.28,19.7,13.94,9.76,5.8,0.91,32.79,0.17,0.52,,,5.95,7.18,17.63,75.62,2.07,216.29,0.0,0.0,29.16,,
2024-02-08,83.75,173.89,5.31,24.23,17.2,12.04,10.18,0.84,30.55,0.61,1.91,,,12.31,15.46,16.77,71.68,1.99,203.1,0.0,0.0,27.29,,
2024-02-09,88.19,187.23,9.51,27.81,22.59,15.82,10.41,1.01,30.25,0.66,1.93,,,12.6,15.81,16.81,75.48,1.67,128.77,0.0,0.0,36.94,,
2024-02-10,101.51,205.38,12.81,29.35,25.73,18.22,10.62,0.93,36.38,0.67,1.93,,,12.84,16.12,18.35,69.28,1.88,114.14,0.0,0.0,43.63,,
2024-02-11,78.76,181.02,10.32,25.17,21.15,15.24,10.5,0.69,38.65,0.68,1.93,,,12.69,15.92,17.41,75.34,1.7,127.92,0.0,0.0,30.7,,
2024-02-12,59.48,148.66,3.72,22.29,14.21,10.39,10.14,0.57,33.95,0.57,1.75,,,12.28,15.4,18.0,73.18,1.91,196.4,0.0,0.0,7.54,,
2024-02-13,57.89,159.71,3.24,17.57,11.72,8.33,9.85,0.58,52.65,0.59,1.74,,,11.91,14.94,22.02,58.71,1.93,190.6,0.0,0.0,7.88,,
2024-02-14,79.75,191.25,5.3,26.79,18.02,12.99,9.83,0.94,50.77,0.58,1.76,,,11.89,14.92,22.12,58.7,1.7,195.62,0.0,0.0,8.15,,
2024-02-15,73.59,254.94,3.43,16.51,11.38,8.06,10.69,0.69,47.88,0.67,1.93,,,12.93,16.23,21.37,66.21,2.31,95.58,0.0,0.0,8.32,,
2024-02-16,68.57,185.8,4.72,21.15,14.93,10.56,10.26,0.93,32.35,0.62,1.87,,,12.42,15.58,20.7,73.04,1.8,88.72,0.0,0.0,8.18,,
