Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,169.18,254.97,2.3,30.94,18.32,14.83,16.98,1.18,54.76,4.52,7.28,,,1.28,0.38,21.89,81.6,1.02,133.15,0.0,0.0,46.61,,
2024-01-02,159.95,242.01,2.28,30.57,18.12,13.19,12.81,1.21,51.27,4.14,5.85,,,1.02,0.42,21.65,81.52,1.14,178.66,0.0,0.0,48.28,,
2024-01-03,126.72,198.8,2.84,30.31,18.43,11.07,9.55,1.07,54.97,3.72,5.31,,,0.89,0.37,20.99,81.57,1.34,164.53,0.0,0.0,51.89,,
2024-01-04,125.94,209.53,2.98,31.66,19.27,12.66,12.23,1.05,52.5,3.83,6.81,,,0.94,0.5,21.23,81.4,1.21,178.27,0.0,0.0,51.6,,
2024-01-05,135.16,223.24,2.65,32.56,19.47,14.04,12.17,1.21,54.06,4.5,7.47,,,1.26,0.46,21.66,81.43,1.23,155.21,0.0,0.0,48.83,,
2024-01-06,150.96,232.78,7.5,29.38,21.73,14.23,9.88,1.21,64.65,4.66,7.88,,,1.29,0.36,21.88,81.44,1.29,149.67,0.0,0.0,49.51,,
2024-01-07,176.98,260.76,7.72,29.78,22.11,16.9,11.78,1.34,59.91,5.29,7.88,,,1.39,0.58,21.89,81.25,1.5,155.54,0.0,0.0,46.27,,
2024-01-08,169.44,253.44,8.83,28.4,22.34,16.09,13.55,1.2,54.6,4.94,5.88,,,0.9,0.5,21.85,81.08,1.35,168.16,0.0,0.0,44.38,,
2024-01-09,152.59,247.71,2.45,32.36,19.21,13.37,15.89,1.43,51.12,4.78,5.22,,,0.91,0.49,22.09,80.92,1.07,153.03,0.0,0.0,47.57,,
2024-01-10,140.54,220.47,3.98,34.02,21.34,13.92,21.31,1.34,65.25,4.48,7.48,,,1.08,0.46,22.58,80.69,0.91,192.83,0.0,0.0,39.02,,
2024-01-11,114.7,172.61,3.3,33.38,20.38,12.98,11.98,1.3,63.22,4.09,6.33,,,1.0,0.49,23.32,75.61,1.25,180.52,0.0,0.0,41.44,,
2024-01-12,115.21,181.72,1.8,30.16,17.51,10.97,9.57,1.14,67.39,3.56,5.29,,,0.89,0.33,22.04,60.75,1.4,163.75,0.02,0.02,45.16,,
2024-01-13,97.77,159.29,1.61,32.02,18.34,13.22,12.19,0.99,85.22,3.41,4.71,,,0.79,0.43,21.09,61.15,1.19,187.98,0.0,0.0,49.67,,
2024-01-14,123.15,200.79,1.99,32.21,18.75,14.68,12.22,1.05,73.13,3.46,6.13,,,1.03,0.43,22.14,61.28,1.04,163.0,0.0,0.0,47.96,,
2024-01-15,91.66,127.3,1.3,22.99,13.29,14.3,6.85,0.91,87.02,4.07,3.84,,,0.52,0.41,22.3,78.82,1.61,204.54,0.0,0.0,41.05,,
2024-01-16,137.41,180.76,1.35,23.08,13.37,12.78,9.38,1.38,88.67,4.83,3.63,,,0.53,0.35,22.43,80.59,2.07,189.77,0.0,0.0,41.91,,
2024-01-17,139.52,188.33,1.27,21.62,12.53,9.83,5.89,1.18,72.2,4.12,3.69,,,0.5,0.33,22.62,83.76,2.05,194.09,0.0,0.0,32.9,,
2024-01-18,78.08,120.21,1.4,21.08,12.35,7.6,2.33,0.8,48.14,2.61,2.73,,,0.43,0.3,23.03,84.0,2.02,238.34,0.0,0.0,34.22,,
2024-01-19,87.37,118.73,1.47,20.54,12.12,7.96,4.51,1.04,51.09,3.6,3.1,,,0.47,0.44,21.0,82.99,2.39,185.8,0.0,0.0,34.98,,
