Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,89.76,142.55,1.71,30.78,17.77,15.40,11.80,1.22,77.29,2.95,3.67,NA,NA,0.46,0.72,27.03,63.95,1.16,195.55,0.00,0.00,34.53,NA,NA
2025-01-02 00:00:00,79.96,142.37,5.89,42.84,27.58,13.60,11.95,1.33,59.51,3.78,6.31,NA,NA,0.98,1.56,26.73,66.04,0.98,166.85,0.00,0.00,36.43,NA,NA
2025-01-03 00:00:00,94.93,160.80,3.95,36.98,22.89,13.92,12.47,1.25,90.07,3.93,7.07,NA,NA,1.05,1.65,26.73,58.77,1.10,188.93,0.00,0.00,35.95,NA,NA
2025-01-04 00:00:00,105.58,185.33,3.08,44.46,26.15,14.85,12.06,1.55,76.16,4.78,7.77,NA,NA,0.86,1.48,26.79,63.84,0.79,155.00,0.00,0.00,36.89,NA,NA
2025-01-05 00:00:00,91.79,164.41,2.59,34.27,20.33,14.71,8.45,1.14,65.91,4.02,5.99,NA,NA,0.69,1.18,27.07,67.87,0.80,152.15,0.00,0.00,35.24,NA,NA
2025-01-06 00:00:00,80.86,140.33,11.03,40.98,30.77,15.88,3.27,1.43,48.10,4.43,8.64,NA,NA,1.17,2.03,27.08,70.26,0.74,176.29,0.00,0.00,36.08,NA,NA
2025-01-07 00:00:00,105.58,183.42,5.53,44.50,28.16,17.54,24.77,1.33,62.64,4.35,13.15,NA,NA,0.99,1.55,27.45,65.69,0.95,151.05,0.00,0.00,37.00,NA,NA
2025-01-08 00:00:00,92.67,156.96,2.06,34.61,20.09,14.14,18.29,1.35,73.20,4.43,6.44,NA,NA,0.65,1.02,27.36,58.85,1.13,127.37,0.00,0.00,36.60,NA,NA
2025-01-09 00:00:00,83.10,134.55,1.59,25.27,14.73,12.71,8.26,1.22,89.88,3.59,5.24,NA,NA,0.58,0.69,26.81,64.00,1.41,160.70,0.00,0.00,35.53,NA,NA
2025-01-10 00:00:00,103.62,173.06,1.90,33.40,19.32,12.65,10.25,1.32,88.34,4.12,7.12,NA,NA,0.63,0.84,26.54,67.42,1.28,177.75,0.00,0.00,36.25,NA,NA
2025-01-11 00:00:00,109.37,188.14,3.85,45.32,27.18,12.32,14.37,1.32,74.49,4.57,7.88,NA,NA,0.98,1.38,26.78,62.85,0.98,161.92,0.00,0.00,36.98,NA,NA
2025-01-12 00:00:00,106.66,179.74,2.25,36.15,21.06,12.75,11.12,1.28,78.85,4.49,6.05,NA,NA,0.76,1.16,26.91,62.64,1.08,168.39,0.00,0.00,35.91,NA,NA
2025-01-13 00:00:00,89.22,161.94,8.73,43.43,30.20,13.89,9.36,1.39,64.65,5.02,10.63,NA,NA,1.54,2.75,27.24,65.30,0.79,155.60,0.00,0.00,35.17,NA,NA
2025-01-14 00:00:00,92.34,142.17,4.53,27.48,18.31,15.62,10.66,1.23,82.06,4.26,6.58,NA,NA,0.72,0.98,27.54,65.54,1.42,178.34,0.00,0.00,32.88,NA,NA
2025-01-15 00:00:00,107.18,153.40,1.80,27.38,14.97,13.33,13.16,1.16,98.10,4.35,6.49,NA,NA,1.07,1.59,27.57,60.02,1.23,167.55,0.04,4.00,30.86,NA,NA
2025-01-16 00:00:00,127.48,195.63,8.89,33.43,30.43,13.60,11.40,1.42,76.77,3.96,7.86,NA,NA,0.90,1.25,27.26,57.52,1.14,162.90,0.00,0.00,34.40,NA,NA
2025-01-17 00:00:00,87.67,173.36,13.70,45.51,35.35,13.16,9.15,1.57,54.25,6.75,14.41,NA,NA,2.36,4.06,26.93,56.48,1.21,113.22,0.00,0.00,37.19,NA,NA
2025-01-18 00:00:00,86.70,172.92,13.55,46.81,35.93,23.92,10.51,1.59,52.04,5.75,12.08,NA,NA,2.31,3.48,26.97,60.05,1.13,151.62,0.00,0.00,34.85,NA,NA
2025-01-19 00:00:00,87.79,173.05,9.16,46.81,32.27,23.36,10.08,1.03,57.95,4.34,7.19,NA,NA,0.81,1.38,27.28,61.68,1.08,139.18,0.00,0.00,38.59,NA,NA
