Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,187.15,432.24,288.16,68.57,315.54,55.02,18.38,0.65,41.35,8.92,19.22,2.31,NA,0.15,2.30,NA,72.22,0.27,109.09,0.00,0.20,130.39,NA,NA
2020-01-02 00:00:00,150.98,393.99,303.67,62.81,287.22,27.23,23.56,0.89,25.32,6.93,13.29,1.16,NA,0.11,1.22,NA,84.45,0.21,124.60,0.00,0.00,117.38,NA,NA
2020-01-03 00:00:00,137.28,329.92,365.16,69.14,359.53,13.68,35.68,0.88,29.94,6.88,16.70,0.82,NA,0.11,0.85,NA,81.36,NA,NA,0.01,1.00,145.91,NA,NA
2020-01-04 00:00:00,123.48,329.07,362.51,80.73,358.48,26.47,38.66,0.48,35.89,3.73,19.72,0.60,NA,0.05,0.52,NA,80.04,0.56,266.51,0.00,0.00,142.52,NA,NA
2020-01-05 00:00:00,117.53,311.94,353.74,80.46,325.93,24.09,37.47,0.65,34.43,4.10,4.80,0.40,NA,0.07,0.37,NA,80.64,0.80,255.10,0.00,0.00,103.87,NA,NA
2020-01-06 00:00:00,97.47,257.51,347.74,73.69,317.36,24.17,23.89,0.46,14.02,2.89,5.54,0.71,NA,0.03,0.94,NA,97.62,0.38,161.83,0.06,5.40,24.58,NA,NA
2020-01-07 00:00:00,66.02,155.66,296.43,60.78,269.58,38.60,30.34,0.45,26.42,2.27,4.26,0.57,NA,0.02,0.94,NA,98.88,0.41,83.77,0.05,4.40,45.26,NA,NA
2020-01-08 00:00:00,60.91,150.94,329.76,71.49,301.80,27.44,19.34,0.38,10.23,2.32,4.68,0.31,NA,0.02,0.42,NA,99.13,0.35,135.06,0.11,10.80,14.74,NA,NA
2020-01-09 00:00:00,60.03,147.98,248.42,68.64,235.07,50.97,18.50,0.16,32.90,1.72,4.61,0.33,NA,0.02,0.25,NA,96.06,0.88,296.61,0.00,0.00,225.52,NA,NA
2020-01-10 00:00:00,78.23,207.19,289.71,91.24,280.00,34.77,18.88,0.51,33.21,3.16,5.09,0.46,NA,0.05,0.40,NA,86.88,0.82,282.00,0.00,0.40,395.13,NA,NA
2020-01-11 00:00:00,89.41,242.73,268.14,89.37,261.73,38.15,21.51,0.49,35.61,3.62,7.11,0.38,NA,0.05,0.42,NA,83.96,0.66,275.89,0.00,0.00,361.46,NA,NA
2020-01-12 00:00:00,112.70,276.20,263.39,87.93,257.16,36.51,17.62,0.60,33.57,5.14,8.02,0.33,NA,0.06,0.40,NA,81.99,0.57,243.89,0.00,0.00,343.48,NA,NA
