Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,44.88,77.27,5.53,8.46,13.55,,11.5,1.34,,,,,,,,25.32,64.54,1.46,120.83,0.0,0.0,74.22,1012.16,
2024-01-02,42.81,77.32,6.05,9.25,13.3,,11.45,1.4,,,,,,,,24.11,73.98,1.41,135.26,0.04,0.04,75.22,1011.61,
2024-01-03,38.92,59.49,6.64,10.14,13.03,,11.51,1.37,,,,,,,,21.8,79.11,1.64,92.85,1.3,1.3,78.41,1011.28,
2024-01-04,38.31,53.66,6.62,10.12,12.75,,11.32,1.29,,,,,,,,22.13,78.23,1.68,99.5,0.41,0.41,70.09,1011.39,
2024-01-05,41.78,55.86,5.72,8.74,12.3,,11.29,1.17,,,,,,,,22.67,71.29,1.69,96.29,1.33,1.33,78.22,1011.87,
2024-01-06,44.33,59.03,4.7,7.19,11.7,,11.49,1.26,,,,,,,,22.52,72.35,1.98,77.62,0.09,0.09,76.61,1012.39,
2024-01-07,43.05,56.97,5.11,7.82,11.6,,11.52,1.23,,,,,,,,23.73,72.88,1.97,83.14,0.0,0.0,64.96,1012.1,
2024-01-08,52.17,69.05,6.12,9.35,12.6,,11.75,1.39,,,,,,,,25.14,73.23,1.58,117.9,0.0,0.0,67.53,1012.22,
2024-01-09,51.91,66.7,5.59,8.7,12.22,,11.89,1.25,,,,,,,,24.9,72.8,1.81,104.98,0.0,0.0,62.11,1012.52,
2024-01-10,46.81,63.51,6.14,9.4,12.22,,11.88,1.24,,,,,,,,25.3,74.32,1.67,123.43,0.0,0.0,68.39,1012.76,
2024-01-11,49.17,65.54,6.45,9.86,12.48,,11.97,1.31,,,,,,,,25.7,73.27,1.56,94.9,0.0,0.0,74.12,1013.21,
2024-01-12,47.94,67.75,5.2,7.96,10.93,,12.35,1.21,,,,,,,,26.89,68.89,1.79,112.48,0.0,0.0,76.56,1012.42,
2024-01-13,44.44,63.55,7.0,10.71,12.98,,12.47,1.15,,,,,,,,26.46,63.04,1.29,132.22,0.0,0.0,83.58,1013.04,
2024-01-14,39.18,54.78,6.4,9.79,13.41,,12.91,1.09,,,,,,,,25.42,50.79,1.21,120.3,0.0,0.0,93.33,1013.99,
2024-01-15,38.94,71.05,6.28,9.65,13.52,,13.38,1.25,,,,,,,,23.8,48.04,1.0,180.56,0.0,0.0,92.58,1013.11,
2024-01-16,34.27,60.68,7.43,11.34,14.21,,14.26,1.37,,,,,,,,23.19,58.38,0.77,175.11,0.7,0.7,88.69,1010.86,
2024-01-17,30.61,54.79,5.3,8.12,12.88,,13.87,1.19,,,,,,,,23.07,56.09,1.05,141.98,0.02,0.02,82.57,1010.07,
2024-01-18,30.78,56.54,6.1,9.12,12.89,,13.81,1.09,,,,,,,,23.58,60.98,1.24,135.01,0.08,0.08,84.28,1011.55,
2024-01-19,31.69,61.04,4.72,7.22,11.6,,13.23,1.1,,,,,,,,23.64,58.78,1.66,95.38,0.0,0.0,72.33,1011.67,
2024-01-20,26.12,49.57,8.61,13.23,11.62,,13.49,1.05,,,,,,,,23.34,52.44,1.77,91.96,0.0,0.0,79.83,1013.17,
2024-01-21,22.67,44.94,14.66,22.41,11.12,,14.22,1.03,,,,,,,,23.6,46.84,2.13,92.73,0.0,0.0,86.61,1013.66,
2024-01-22,20.23,44.75,14.76,22.56,11.17,,13.87,1.03,,,,,,,,23.87,43.65,1.82,94.96,0.0,0.0,88.71,1013.85,
